#geneName	Ikaros.Control_0h	Ikaros.Control_2h	Ikaros.Control_6h	Ikaros.Control_12h	Ikaros.Control_18h	Ikaros.Control_24h
Tnpo3	-0.0197096097909724	-0.0248415273154113	-0.0446622082694964	-0.0509122865023753	-0.0800260009433469	-0.09626952368029
Ndufs2	-0.00673913475618031	0.00538293497132592	0.0225482241971149	0.0256978632792818	0.0512908921642494	0.0711323258442212
Timm23	-0.0482971208505867	-0.0397991904810825	-0.0341353382358751	-0.0600581024078519	-0.142778592745911	-0.173479786262345
Tnfaip8l2	0.0571753913538441	0.0702963487630041	0.0883045109135062	0.220050512270069	0.197989929925747	0.214537026977788
St3gal1	0.0168683080703059	-0.0509817660532952	-0.101927581001875	-0.166488910922903	-0.213763614266148	-0.255448008110707
Trpv4	-0.157354924067665	-0.354736700792019	0.0177644326220965	-0.209830456895137	-0.127537654589803	-0.253761550462758
Pam16	-0.0232806745947668	-0.0410957559989537	-0.0326259467834574	-0.0024821510866898	-0.0320427514746296	-0.0334247198401311
Tsg101	-0.00583610570049725	0.0108902401275803	0.0315353436732085	0.0638008030265133	0.044187928661352	0.0336795109264359
Rnf166	0.0348384707453195	0.0268107738231292	-0.0191954781332504	0.0231855548408597	0.0520719780585326	0.0721662711933222
Wdfy2	0.153909394313683	0.1036339920325	0.205051308671456	0.148290494693139	0.18948690127895	0.0988577405333546
Csf1	-0.363315801380249	-0.226309343076981	-0.424658360524107	-0.211608439800859	-0.109546965200687	-0.123136036768826
Psmb1	-0.00601736061112634	0.00555499412896414	0.00198636911774194	-0.00600621956727351	0.00754427100560609	0.00395183390353761
Tmem208	-0.00863221694496613	-0.0068519814260776	-0.0282584108655696	-0.0415182375624652	-0.0806021090458581	-0.0549554759703444
Slc25a13	0.016717725653313	0.00163694906153186	-0.00693702358723268	-0.086166035108326	-0.156203828693555	-0.229376224904351
Tsr3	0.040284760517469	0.0175781167305147	0.0142080212780069	-0.00424383732583348	0.012868290784081	0.0150007474302563
Lrrk1	-0.0044839132025804	-0.0282059740072545	-0.012551336596498	-0.0322099017399589	-0.050778932466995	-0.083660463177224
Sirt2	-0.0100551657899453	-0.00217787381870425	-0.0283041074762058	-0.00840678816465995	0.0469502395190317	0.0839657096226642
Slamf1	-0.109327301135517	-0.826199503930064	-0.815800139863968	-0.193741437807511	-0.0821853383108036	-0.409138930447608
Clpx	-0.00971521875821278	0.0392829481681784	0.0342329420212877	0.0138918651283363	0.0127570412465477	0.0151285912887959
Dennd6b	-0.0265279538281594	-0.0208313621579579	0.0165767074532622	0.00287380838694284	-0.00923045239806492	-0.0242452363800497
Ager	0.00328711024380451	0.122281521235957	0.140360228843642	0.135915438044294	0.077769524284045	0.087539552115505
Atf6b	-0.00528723778272833	-0.0180231821571027	-0.00215219137424737	-0.0160950662573709	0.0012501211696387	-0.0294392403764892
Nat9	-0.00870742172921314	-0.0100088514240914	-0.0311976067543693	0.00447490084056939	-0.0225451482489303	0.041865328388942
Zfp318	0.0558357299798374	0.0842118979436444	0.143858488342785	0.020315358077328	0.0262733256866398	0.0435377451225404
Cers2	0.0226266425695784	0.0157031182918112	-0.0201764904886679	-0.0182223048662321	-0.0284422761731084	-0.0496935646488283
Capza2	0.0173828400673026	0.00373774392699323	-0.0446833624070476	-0.0135766445483858	-0.0134620040661845	-0.00695470363632766
Aph1a	0.00226276694755444	0.0198806163858057	0.00861151688473568	0.0302805325415989	0.0471375177570723	-0.00506405765243612
Surf1	0.00489246548555244	0.017510444759266	0.0213230281535584	0.0525989979369855	0.0617218957293922	0.0743357610662503
Med28	0.0144388785489087	0.00529773271272329	-0.0443191838125883	0.0472356526305213	-0.0167557530257137	-0.0196200113463966
Prpsap1	0.0142878445857397	0.00480414717491011	-0.0339867436348074	0.007501594457404	-0.000756992697117796	0.0104939180796182
Lcorl	-0.029766115279544	-0.0439094229629301	-0.0407553086140729	-0.0143527938760734	0.0348748794954389	0.0855009817523188
Fnta	-0.0176168705397261	0.00900775906142476	0.0457280887524626	0.00402077656093303	0.0151682315380273	0.0258011735822952
Mtrex	0.000691891967512058	0.0022016042413335	0.0131930792771312	-0.0596995715760119	-0.0518386724887491	-0.0350922858098021
Nelfcd	0.00850705529635966	0.000862379707824598	0.0188883974739662	0.0341317047721083	0.0519884988430379	0.0410481704920321
Ube2a	-0.0101842603571815	-0.0343148027680355	-0.0799293504576694	-0.00212420908249874	-0.0601301373786123	-0.084316433522166
Col20a1	-0.0415918412045429	-0.0108400343227839	0.0815182612159563	0.0271131046762861	0.027821413326285	0.0955219364257765
Nkap	0.0108423333375703	0.00688199888532347	0.000139753331125442	-0.0160962543976738	-0.013792442009835	-0.0413978661975548
Ndufa1	0.0196360852783901	0.019776013762504	-0.0212716082697898	0.0750082747908369	0.0360492248986927	-0.0028250237177074
Plgrkt	-0.0203077610304846	0.00358946994505998	0.0286059133823822	0.099156906170304	0.136073955527747	0.215741614762459
Dyrk3	0.0635736407985897	0.0479405514397003	0.0751321238894042	0.121481537505753	0.0731145014037947	0.0579638854773559
Atxn10	0.0135101200773876	0.0113355011622381	-0.00294728261683969	0.0380943286302329	0.0114238588392165	0.009050188970789
Srsf6	0.00366207405781494	-0.000621281802477282	0.0191370136420279	-0.014893814253372	4.52138796494366e-05	0.0036410334077332
Plcg1	-0.0474318173075764	-0.0515754001096759	-0.0809164651253478	-0.0955871203252951	0.0272053502161026	0.0800465467016618
Nt5c3b	0.0114996828727974	0.0212498931919155	0.0214036298293824	0.0199781861280304	-0.0102560516261984	-0.0156011384536631
Coa3	0.00395904127625727	-0.0112243641175654	-0.0508528103737955	-0.00612582645830425	-0.0363466737657303	-0.0478976846901974
Zpbp2	-0.0169495729467388	-0.182815569991325	-0.109770134470221	-0.078746858287896	-0.131350270525079	-0.18109582124877
Exosc10	0.00543586915722124	-0.00254760929910725	2.34430295794067e-05	-0.0164824012057146	-0.0361301458868816	-0.0246959061380707
Glod4	-0.0219993328003844	-0.00390940678236805	0.0092595108712637	-0.0731590159414189	-0.0287498042102359	0.0160242223866496
Rpl19	-0.0191867898996294	-0.0125996944686199	0.00947676606215396	-0.0439997248829111	-0.00709138235277881	0.0417438001701523
C1qtnf1	-0.278262926830337	-0.357367169838316	-0.238739212103968	-0.0249317591346126	-0.337322488587558	-0.265558919133365
Pipox	-0.0607327399349369	-0.0256482124366364	-0.0564811879974877	-0.0307566904537575	-0.0696698238593806	-0.0817419533019262
Top2b	-0.0116641903108435	0.00463728259784119	0.0512591279534028	0.0556815620609738	0.115582146169578	0.168468257063662
Igfbp4	0.482308724224239	0.391836088471216	0.123492434042723	-0.146514540645293	-0.363757129409825	-0.23694185415828
Crlf3	-0.0164936104700365	0.0179194085237149	0.029750403737863	0.0321277064513868	0.0481279371237138	0.0679431107514706
Abr	0.0539663427387986	-0.0289243509557312	-0.0733320933739618	-0.0558539097043089	-0.000269122949454998	0.0116600980465622
Cd40	0.030051541314961	0.0301113309781763	-0.128688148324303	0.150616393069816	-0.148347124182348	0.146351707171728
Slc35c2	-0.0333720265344969	-0.0314855499143828	-0.0590628694213233	-0.0633736558532942	-0.149517260761158	-0.184997687407829
Elmo2	0.00667579586008036	0.0281326415328257	0.0320227904460103	0.0549066717252142	0.0339788257968491	-0.00103732544390581
Slc12a7	0.0201511536027729	0.0279736993725642	-0.0764499547896255	0.0330340785031748	0.0167531871935696	0.0124842444871367
Zswim1	0.0165400268254617	-0.0117368346235339	0.0115988418800723	-0.0505860834839944	-0.0394984489785214	-0.0887560682913484
Slc12a4	0.0148906096139603	0.0289183700884731	0.025586973181927	-0.0312685012043041	-0.0200013856957412	0.0246274585233274
Nkiras2	0.0188208077867957	0.0298567142663379	0.0651686039615008	0.0895709863737426	0.093086865104248	0.117040980510125
Mybl2	-0.0083661739319593	-0.040102817920605	-0.056896556616823	-0.0866462451859591	-0.120799707732541	-0.179499132081921
Rrp7a	0.00460840486364272	-0.012514373382604	-0.0349977409257022	-0.0699631415931701	-0.0631510340700136	-0.0842612823068161
Ikzf3	0.324257936833791	0.0855486135554499	0.0333149341750226	0.252132312803736	-0.23093343000246	-0.331828298171976
Glrx2	0.0358841386809875	0.0335757725382108	0.022560214701379	0.0541702202694705	0.0049405612025367	0.0488658844766358
Ro60	0.0359758451614172	0.0116402557104917	-0.000282136588202631	-0.0427516115303812	-0.0180183270559447	-0.00347156455371466
Stk4	0.0159706962774872	0.0242768791587257	0.0406852208209556	0.0700153007515598	0.158013679985289	0.161066467894461
Psmb6	0.0160508173934971	0.00202689567072261	-0.0183376340262799	0.00675884297156235	-0.0238446254585551	-0.023871379893387
Pfn1	-0.00276384194766692	-0.0138814053299703	0.00871294676355669	0.0159062533717082	-0.0352254784008903	-0.0618309506221101
Ywhab	0.00446288310014431	0.0104988298957123	0.00758798981595965	0.000331980976149283	0.00726435395922924	0.00748393626878802
Srsf1	-0.00186279293077316	0.00167545706909597	0.02579074184275	-0.0314065474878424	-0.04317075748853	-0.0555226249627984
Kif3a	-0.0487082515880663	-0.188591022524715	-0.059765900582784	-0.354404260441295	-0.406082912437471	0.101100265021651
Mrm1	-0.0301746260827846	-0.0383400487077713	-0.0616110197243547	-0.110208398909412	-0.180871723668534	-0.201505787464983
Mapt	0.141426783187635	0.210700465360627	0.165663000009452	0.349647259823685	0.286646128093277	0.272472128617558
Akap1	0.00819298906521048	-0.069920809638006	-0.125808270297204	-0.198529194260934	-0.300667448235537	-0.33361020798721
Trpv2	-0.0020395263114586	0.0614066877368033	0.123763572337577	0.132709399449833	0.14104734076548	0.140834874850985
Pip4k2b	0.0226088362779799	-0.0067885621244498	-0.00876676102089451	-0.0400134989318774	-0.0502963087515501	-0.0593917289821922
Ybx2	-0.139321773072981	0.0576134139038992	0.0532828530927332	0.387534597737899	0.572168472332462	0.612639981140524
2810408A11Rik	0.0140038430336519	0.0383125497838739	0.121638311570166	0.221848082255714	0.284672025181628	0.292202114087555
Phf23	0.00337596479362042	0.0199020200961065	0.0223792129167861	-0.0410116518728769	0.0210223445100822	0.0322987144730755
Atox1	0.000915927453519985	0.00641760264573703	-0.0235656340235342	0.0329411994588072	0.00924694923189007	0.00658845470455707
Sparc	0.884242422580792	0.894961014480785	0.594120511149781	0.0634221723131445	-0.10857629345281	-0.0162193918694496
Pnpo	-0.0377330055902125	-0.0630025022058793	-0.073200554453925	-0.0406707413403902	-0.061439376355545	-0.0775418548867429
Slc25a35	-0.00617520034159641	0.0326404051692408	0.0401598352355208	0.209836742859902	0.344260166297535	0.329197651267905
Mpdu1	0.0179823299269836	0.0279827884592384	-0.00589640321002115	0.0148490072002655	0.0160744610734496	0.01285587778283
Avpi1	0.0142581825671686	-0.0874420478862553	-0.0350278360805825	-0.134334660861658	-0.314331701489161	-0.224281329029664
Pank3	0.0393858668395407	0.0085364434286388	0.00919505777872366	-0.0236345125226043	0.0246550504366731	-0.0117561395160184
Fdxr	-0.0269463171643101	-0.0328394816840336	-0.0107078553807924	0.0111526109801909	0.0125334696748093	-0.00620918550430948
Arrb1	0.088919321887168	0.0711549875115036	0.0648276870384726	0.0229805779725216	-0.0153296503210595	-0.0506379558757646
Pelp1	-0.0109450028767794	-0.0029530328012504	-0.0495647847697242	-0.0242900076939703	-0.0582110160573424	-0.0998006559965443
Slfn3	0.0108658852921797	0.0126638114726043	0.0424910536462526	-0.014673657758933	-0.0573803810352798	-0.122820932835096
Dalrd3	-0.00663476689733564	-0.0215641236117207	-0.0253579106101504	0.0151376520839699	0.00107189026069788	-0.0226162121677343
Tmem160	0.0123617235161857	0.00117882642084639	-0.0277163555617762	0.0583787959376754	0.0327507216145813	-0.00480188485167196
Mdh2	-0.0140343576696063	0.00523050478917348	-0.00886342954595358	-0.0102378531674779	-0.0493489727842138	-0.0790368785110184
Rnf145	-0.0323979180918707	0.0612841136929181	0.103433828490748	0.0379224759347129	0.0912255136748643	0.100100841863684
Chtf18	-0.0266668509054946	-0.0269933441809166	-0.020722851051836	-0.0407492366441808	-0.0479805094011305	-0.113163624169692
Map1s	-0.0177211561239743	-0.0224797456774741	-0.0198199032408653	-0.0280973596270715	-0.0191814809864775	-0.0577410109904307
Nop9	-0.026056867567144	-0.00945913022973789	-0.0372473491896819	-0.0750046160558523	-0.0703542067396758	-0.08073601421993
Hsd17b1	0.0105367280406077	0.413479207462487	-0.168174605932772	0.184343793682689	0.225387700507038	0.223535610853021
Noxo1	0.0948249915599463	0.018542263849305	-0.00913473111544508	0.101943469237818	0.0956792063522589	0.130714886049636
Cops3	-0.00370693700486407	0.00358108078429811	0.0140769565653984	-0.00443653240661782	-0.0346359102532718	-0.0373817696234501
Ddx39b	0.00200667783620745	0.00509980259044775	0.0084171819567887	0.00322797721545028	-0.0219794078963426	-0.041157125349943
Gipc1	0.00805515371057665	0.00134283519560098	-0.0178705988243706	0.0310365698217258	0.0881354357804379	0.113016492819732
Plscr3	0.041602178713723	0.0175310586631696	-0.00163615976619405	-0.0264677930627698	0.0587799478019164	0.0566154196400518
Arhgef25	-0.159763674020813	-0.133821870022964	0.173476166894366	0.418328181627117	0.336068887744698	0.408884772222406
Xab2	-0.0319960227117499	-0.00599820690605555	-0.016805689834886	-0.00523637543543076	0.00444068758439132	-0.0112608405804426
Cdc37	-0.00774902415030651	-0.000551599370103232	0.000794281815296557	-0.019952008799668	-0.019972033959491	-0.00477003520664085
Ccdc12	0.0236678951066745	0.027551068501611	0.00561102548332398	0.0271409920184056	0.00243715901926697	0.0583439549427833
Mrpl24	-0.0213843572077145	-0.0474871793564348	-0.107966887533958	-0.179289924430922	-0.149866421481209	-0.10598156751133
Slc35e1	0.0115197501162179	0.027092734286971	0.0274383929345062	0.0161155353745215	0.0185951214009868	-0.0459236025346176
Syne4	0.0284226952009783	0.0944069358724092	-0.101477739990643	-0.11093809212088	-0.00911249473369639	0.245470602865337
Polr2i	-0.022214231467746	-0.0100509448085226	-0.00642596021460929	-0.0468426342322528	-0.0473909095974979	-0.0241465529548515
Fbxo5	0.00583024658581652	0.024327498235737	0.0608761928196005	0.0164051897004832	0.0266701407408178	-0.00926536851373395
Hint3	-0.0427835446960058	0.0183419817964142	-0.0887085768819726	0.159629745263319	-0.00383796828753495	0.118021379516542
Trmt11	-0.0412336818867086	-0.0726619075584693	-0.151756710414839	-0.156813342675423	-0.158076130640214	-0.165567657819034
Adat2	0.0118832699610921	-0.0250931406492537	-0.0749101890679319	-0.0456687981620197	-0.0616855587683525	-0.0231253698243382
Pex3	-0.0283661856086985	-0.0192872859879893	-0.00374653475883471	-0.00457047442858192	-0.0350208905190624	-0.0574476359612232
Smpd2	-2.36570604675718e-05	-0.0227698610468534	-0.0449684169151414	-0.0311925855449083	0.041473550319808	0.0775980061083801
Traf3ip2	0.0276070096613946	0.0394242732283372	0.111144528953229	0.134048425018886	0.130589085296525	0.153738001616564
Prep	-0.0135348538244188	-0.0116831517836408	-0.0395225402763685	-0.0562768832865622	-0.0914784827642216	-0.13008442688908
Gopc	-0.00449710786093889	0.0808697628107577	0.163306660937226	0.187516009700817	0.268478539114271	0.265920182746206
Qrsl1	-0.000626313002551799	-0.00541260468312878	-0.0186850873842672	0.0444572342524704	0.0143153239580725	-0.0079008906067078
Vta1	-0.0356297541523292	0.00823244690633047	-0.0150412063490896	0.0232541483136885	-0.0142011101468274	-0.021547314143697
Hsf2	0.0152805873610209	0.0612190396703373	0.04001169499906	0.00770904585470349	0.0286543109889057	0.0373798388196017
Ccdc59	-0.0297339088747608	-0.015240984441215	0.0673037762060667	-0.03371256301191	-0.0272097055413894	0.0249890669827061
Ube2d1	0.00498466002416825	-0.0774383771414562	-0.100715047376137	-0.0549720426643393	-0.0214444483863047	-0.0289528147543872
Ikbip	0.00134872511551917	0.0536458788592052	0.0315303121268071	-0.0252576746575959	-0.0672392954056631	-0.0128142461924295
Enpp3	-0.299281288278287	-0.180850248124241	-0.207101692524623	0.28790732361468	0.558888114205745	0.558971743028389
Pde7b	0.298000848109947	0.0488598341407942	0.241921163946913	0.158605895099026	0.138834314855413	0.464540183628355
Mtfr2	-0.0175714826203131	0.0291641536956537	0.0362130148660208	-0.0131488404521346	-0.0222197949490101	-0.0552910645207954
Cdk17	-0.0209827393214009	-0.0136681466084382	-0.00332723709137449	0.0384764235929939	0.104049278074787	0.142898620476493
Nudt4	0.332757982686261	0.234792989089602	0.145582301268267	0.0282223842432136	0.0981811344724562	0.0970319719944184
Nuak1	0.043828694995736	0.124013282432517	0.171619875610837	0.0951840252998015	0.0768432513317093	0.111345916884858
Washc3	0.0125341342588042	0.0110978261859356	0.00204450080089845	0.0239069045237887	0.000220823848587204	0.0116947584415765
Srgn	-0.0428545016466326	0.00175810678474721	0.0607278223636359	0.0702588052126588	0.12344941901557	0.146922403643151
Supv3l1	-0.022350269271401	-0.0126676520602803	-0.0292793378761062	-0.0809001222959063	-0.0936420181310063	-0.110010431418014
Tysnd1	-0.00322763569900244	-0.0166703149782498	-0.0613674219877271	-0.0367621477205934	-0.0824801927629537	-0.128973067484045
Sar1a	-0.0201056092269731	-0.00960024030676484	0.0147421019893475	-0.0407519777971785	-0.023026100868331	-0.00639136011948532
Anapc16	-0.00908768606195568	-0.00701478778348916	-0.0289596108271774	0.00565231169878851	-0.0253805389972154	0.0156136303284179
Micu1	-0.00619932281373984	0.0106646505234432	-0.00980547078933524	0.0276974912703653	0.0686740895353127	0.117492622583891
Tbk1	-0.00712080100578274	-0.00671193193314889	0.0376116357364864	0.0264139916259408	0.0632597536542461	0.0789425860304858
Plek	0.157173124552296	0.120195161931033	0.179923636457435	0.0389845906225671	0.000843419588604554	-0.0538003540781835
Usp15	0.00142196029675022	-0.0370596143665763	0.00704836830785568	-0.0808744347571779	-0.0685458345757699	-0.0455876402790248
