#CHR	start	end	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
1	33124353	33124483	-0.564229	0.144554	0.504385	1.443522	0.698007	0.585743
1	33173446	33173576	-0.100892	0.320711	0.438371	1.094407	0.065910	0.065919
1	33175166	33175296	0.148929	0.927023	-0.014723	1.129614	0.677687	-0.579916
1	33281789	33282335	0.258753	-0.149543	-0.024706	-0.541455	-0.592713	-0.139142
1	33447120	33447637	-0.619686	-0.189095	-0.286507	-0.330092	-0.273998	-0.778055
1	33551520	33551650	0.058470	0.015030	-0.116488	-1.146846	-0.409875	0.197916
1	33563185	33563728	-0.226497	0.238820	0.036588	0.241520	-0.177128	0.122955
1	33565874	33566004	-0.026895	-0.468520	-0.256085	-0.026367	1.411206	-0.474921
1	33578544	33579089	-0.130513	-0.623122	-0.254693	-0.375097	-0.108822	-0.004664
1	33595867	33596452	0.012454	0.049216	-0.205922	0.425950	0.121282	0.333417
1	33627878	33628008	0.373322	0.337864	-0.435994	0.161726	0.315924	1.035138
1	33663105	33663602	-0.021615	0.243664	0.313453	1.113146	0.003409	0.940096
1	33669544	33670098	0.496376	0.197203	0.176408	0.233034	0.354038	0.408573
1	33670340	33670487	-0.058036	-0.172228	-0.274548	-0.517921	-0.542219	-0.446484
1	33684589	33684729	-1.299640	0.730825	-0.603396	0.084882	0.078937	-0.218792
1	33719598	33720119	0.326096	0.323039	0.704672	0.022812	-0.027857	-0.112453
1	33739281	33739789	-0.375891	0.319363	0.067534	0.692859	0.252024	0.630750
1	33757709	33757839	1.552047	0.535576	0.780161	0.522269	0.690754	-0.281348
1	33758616	33758748	0.055595	-0.087556	-0.737464	-0.092252	0.523898	-0.137685
1	33814330	33814848	0.203464	-0.148404	0.025650	-0.349897	-0.011978	-0.266827
1	33875814	33875955	0.287079	0.591992	-0.030347	0.643205	0.012569	0.100954
1	33883337	33883851	-0.499373	-0.160437	-0.360564	-0.031981	-0.004002	-0.007511
1	33892717	33893218	-0.725352	0.325883	-0.036489	1.318576	0.777730	0.662421
1	33964741	33964871	-1.018146	-0.451701	-0.136712	1.248081	-0.309338	0.131889
1	33966463	33966598	-0.743484	-0.124855	-0.185217	0.937016	-0.045828	0.141252
1	34061242	34061374	-0.189204	0.474325	-0.720636	0.949868	-0.059768	0.634334
1	34068463	34068593	-0.547625	-0.353019	-0.304669	-0.083465	-0.244876	-0.209955
1	34117840	34117967	-1.257295	1.173609	-0.034017	2.746453	0.920794	1.326980
1	34164602	34165102	-0.239471	0.059717	-0.436756	-0.362250	-0.016107	-0.312376
1	34190075	34190214	0.362299	0.859324	-0.801601	-0.238696	-0.127608	-0.277727
1	34201585	34201726	-0.491358	0.797144	0.823743	1.516627	0.946988	1.170518
1	34218265	34218766	-0.327078	-0.016673	-0.245896	0.005640	-0.007633	-0.233323
1	34375572	34375702	0.170425	-0.526185	-0.289251	0.986516	-0.489585	0.157905
1	34396401	34396557	-0.446084	0.000134	0.381718	-0.236005	0.768675	-0.305295
1	34410005	34410135	0.095647	0.422668	0.085837	0.227051	-0.079950	-0.441714
1	34439168	34440018	0.164480	-0.097493	-0.062304	-0.606765	-0.152560	-0.381016
1	34459634	34459771	-0.246376	-0.736454	-0.543736	-0.496100	-0.410228	-0.453281
1	34462745	34463249	-0.278859	-0.044701	-0.077757	0.031925	0.156465	-0.068852
1	34464695	34464825	-0.906147	-0.018670	0.608676	0.135718	0.324017	0.136510
1	34472385	34472885	1.214472	-0.060063	-0.441576	0.052874	0.003272	-0.424635
1	34472957	34473475	-0.074205	0.099049	-0.115750	-0.232021	0.227259	-0.225704
1	34479066	34479654	0.725892	0.145213	0.365597	0.289776	0.353017	0.188297
1	34483207	34483337	-0.286283	-0.014528	-0.444692	0.048297	0.107659	-0.007130
1	34510699	34510903	0.709707	0.201014	-0.145472	0.266962	0.123582	-0.473850
1	34511000	34511512	-0.298326	0.226390	-0.165484	0.286273	-0.423452	0.011736
1	34602317	34602817	-0.309694	0.087789	-0.061727	-0.035866	-0.493014	-0.240086
1	34642382	34642900	-0.829668	0.159833	-0.236032	0.295021	0.064523	-0.107847
1	34700794	34700924	-0.303698	0.296542	-1.334967	-0.000095	0.453859	0.260113
1	34738210	34738814	-0.222808	0.387526	-0.003662	0.245185	0.375427	-0.102182
1	34801607	34801770	-0.017434	0.534329	0.160719	-0.326738	0.430116	-0.120441
1	34802216	34802716	0.066822	0.456765	0.135049	-0.236953	0.029499	-0.537499
1	34842852	34843468	0.312039	0.819510	1.032286	-0.088112	0.342889	0.337964
1	34849689	34850201	0.546382	0.305023	0.190829	0.406329	-0.081623	-0.290975
1	34867098	34867614	-0.488219	-0.482790	-0.594517	-0.248615	-0.787349	-0.417805
1	34897043	34897199	-1.679568	0.201293	0.099411	-0.177043	0.011886	0.146616
1	35161526	35161682	0.039269	0.715377	0.743074	-0.462029	0.343504	0.197002
1	35385314	35385814	-0.173902	-0.291410	-0.477034	-0.154957	0.127323	-0.081447
1	35388289	35388419	-0.332113	0.537972	-0.010037	0.788065	0.706896	0.293833
1	35478194	35478694	-0.718584	0.528565	0.532088	0.353631	0.015652	0.606909
1	35653377	35653607	-0.531393	-0.378115	-0.244692	0.002519	0.265186	-0.139529
1	35726720	35726860	-0.631785	-0.571241	-1.017527	0.425386	-0.260991	0.063118
1	35839622	35839760	0.151551	-0.422483	-1.047108	0.460124	0.127441	-1.480859
1	36052486	36053086	-0.077319	-0.116494	0.053349	-0.255116	-0.644999	-0.657558
1	36064841	36065341	0.612596	-0.496147	-0.419541	-0.186250	-0.117021	-0.327614
1	36067985	36068544	1.423559	0.671822	0.692604	-0.004869	0.412828	0.437248
1	36129057	36129557	-0.308352	-0.687342	-0.504617	-0.664247	-0.673873	-0.269047
1	36134560	36135060	-0.319715	-0.233969	-0.681136	0.140284	-0.668733	-0.143565
1	36145175	36145305	0.176417	0.000169	0.020205	-0.113492	0.526114	-0.205669
1	36149551	36149681	-0.870708	-0.190167	-0.126804	0.135962	-0.569401	-0.094648
1	36231066	36231196	-0.990078	0.714313	-0.133773	-0.781876	-0.670768	-0.011304
1	36244073	36244589	0.477514	-0.078307	0.293926	0.263472	0.517004	-0.031194
1	36252755	36253264	-0.613771	-0.280668	-0.245362	-0.126613	0.292193	0.074346
1	36261592	36262324	0.319452	-0.174284	0.236295	0.179296	0.147191	0.094230
1	36264048	36264594	-0.064250	0.291568	0.288335	0.246437	0.206431	0.436617
1	36277207	36277708	-0.521374	-0.084924	-0.265636	-0.149923	-0.240617	-0.287285
1	36279131	36279650	0.002862	-0.051727	-0.168340	-0.048575	-0.305363	-0.321926
1	36281969	36282106	-0.943550	-0.384801	-0.679617	-0.019220	0.010040	0.621369
1	36296510	36297010	-0.288474	-0.144720	-0.107849	0.323098	0.466036	0.884375
1	36299588	36300088	-0.155330	-0.434369	-0.498406	0.154985	-0.212562	0.141226
1	36307356	36308376	0.263528	0.005854	0.050150	-0.300072	-0.132583	-0.290847
1	36321915	36322045	0.259055	0.107039	0.253398	0.488496	0.654515	0.070046
1	36324156	36324286	-0.507410	0.556497	-0.349953	0.610488	0.469073	0.255078
1	36368898	36369409	0.966904	0.502817	0.621055	-0.154849	0.307700	-0.073365
1	36445051	36445621	0.277765	-0.241163	-0.206892	-0.518819	-0.254160	-0.296933
1	36461976	36462106	-0.013597	0.999050	0.007109	0.140187	0.515003	-0.023945
1	36471135	36471845	0.612020	0.206297	0.385973	0.272795	0.315896	0.149744
1	36501237	36501738	-0.438650	-0.286863	-0.586245	0.030990	-0.191582	-0.204629
1	36511513	36512094	0.470847	-0.137869	0.222674	-0.419051	0.176866	0.253555
1	36528423	36528553	0.621594	-0.508731	-0.044639	0.171362	-0.225169	0.138679
1	36547052	36547658	-0.012538	-0.363283	-0.258408	-0.439983	-0.495864	-0.326876
1	36635079	36635213	-0.287110	0.081549	-0.139613	0.726969	0.440837	-0.220601
1	36684030	36684543	-0.251235	0.389057	-0.294267	0.417713	0.061759	-0.207865
1	36691183	36691799	-0.032862	0.072580	-0.053719	-0.259662	0.347229	0.000475
1	36709767	36710379	0.165306	-0.156667	0.030842	-0.191251	0.054756	-0.067340
1	36737250	36737774	0.061026	-0.315972	-0.764226	-0.473406	-0.632527	-0.275147
1	36744553	36745053	-0.495017	-0.151149	-0.582714	-0.196119	0.035602	-0.134013
1	36746583	36746742	-0.583458	-0.980593	-0.488714	-0.460753	-0.807916	-0.531618
1	36766564	36766682	0.063082	-0.001102	-0.475442	-0.104069	-0.313839	-0.402468
1	36766783	36767300	-0.010421	-0.075936	-0.003500	0.048014	-0.333261	-0.331457
1	36767346	36767502	0.339932	-0.492357	-0.496688	-0.572938	-0.301777	-0.592939
1	36784569	36785074	-0.135142	-0.039631	-0.007841	0.339317	0.171801	0.175135
1	36835559	36836067	0.771681	1.427005	0.808581	0.848997	0.753627	0.540968
1	36875022	36875152	0.461400	0.174637	0.357996	0.818361	0.174478	0.217951
1	36919836	36919982	0.088763	0.729376	0.448445	0.606611	1.368417	1.358352
1	36939689	36940203	0.639819	0.593833	0.619962	-0.180761	0.594307	0.160455
1	36947579	36947702	-0.126961	-0.565052	0.064142	0.854603	0.678722	0.543642
1	36988132	36988651	-0.419463	-0.039963	-0.516302	0.261101	-0.125116	0.451151
1	37000531	37000616	-0.219806	-0.103231	0.265350	0.994035	0.094210	-0.233255
1	37218495	37218638	0.686813	0.409804	0.258618	0.348492	1.539904	0.580393
1	37250612	37251119	-0.655942	-0.119543	-0.536601	0.428114	-0.519179	-0.116992
1	37272418	37272920	-0.589392	-0.017661	0.121616	0.573133	0.046654	0.058372
1	37299530	37300030	0.351081	-0.005192	0.464944	-0.257498	0.196933	-0.067943
1	37310064	37310181	0.187737	0.866500	0.136358	1.421443	1.819281	1.655168
1	37373981	37374111	0.147211	-0.106000	-0.037200	0.221406	-0.151145	0.368445
1	37401621	37402115	0.076218	0.074372	-0.308917	0.404509	-0.232927	-0.050849
1	37407094	37407630	0.294410	0.079816	0.279094	0.215043	0.361248	0.489973
1	37429870	37430397	0.282207	0.228831	0.320538	-0.183625	0.453093	0.209642
1	37448295	37448802	-0.230383	0.388920	-0.236291	0.053450	0.496168	-0.191118
1	37491584	37492107	-0.049007	0.205152	-0.246858	0.189111	0.021760	0.074919
1	37496078	37496198	-0.152995	0.095653	0.542535	0.752518	-0.007845	-0.512638
1	37540903	37541403	0.920018	-0.274285	0.204518	-0.731444	0.276062	-0.236557
1	37585835	37586610	-0.085622	-0.035694	0.221648	0.072091	0.230105	0.224981
1	37600610	37601110	-0.361715	0.977973	0.559816	0.374849	0.882750	0.718688
1	37634581	37635081	-0.630681	0.130768	0.009687	0.419023	-0.142619	0.324870
1	37639294	37639426	-1.448018	0.640551	0.094813	-0.097956	-0.319590	-0.472691
1	37665606	37665767	0.026278	0.241885	0.068457	0.501579	0.034553	0.132288
1	37678338	37678841	-0.619400	0.078612	-0.313634	-0.133357	-0.156129	-0.234749
1	37696989	37697151	0.442129	0.407587	0.979210	0.843491	0.616675	0.959167
1	37737151	37737281	-0.124250	-0.114804	-0.639259	0.562716	1.005120	0.101998
1	37757540	37757670	-0.019155	0.989619	1.082653	-0.119850	0.345329	1.014277
1	37799450	37800016	-0.112291	0.217525	0.327725	0.283729	0.213064	0.368574
1	37864680	37865563	0.413469	-0.008926	0.146398	-0.523573	0.059240	-0.066495
1	37871869	37872600	-0.035951	0.132097	0.285637	-0.072690	0.416255	0.225410
1	37884566	37884696	-1.328211	-0.323548	0.555671	0.364798	0.853299	1.373777
1	37890139	37890717	0.082739	-0.074374	-0.042543	-0.335497	-0.100109	-0.356286
1	37903127	37903620	-0.027836	0.539190	-0.037936	0.217003	0.205208	0.299246
1	37915637	37915767	-0.356759	-0.453839	0.418992	0.140673	0.118910	-0.061926
1	37931958	37932088	-0.101444	-0.411285	0.152717	-0.133409	0.485026	0.576077
1	37985893	37986023	-1.085735	-0.651333	-0.099695	-0.684198	0.136885	-0.200453
1	37996721	37997578	-0.048841	-0.313600	-0.083813	-0.469847	0.334997	-0.112140
1	37997818	37998347	0.410907	0.236370	0.472053	-0.080267	0.197226	-0.062870
1	38129860	38130389	0.531217	0.671301	0.525517	0.110445	0.202253	0.137893
1	38131287	38131449	0.682321	-0.242315	0.073367	-0.032353	-0.178754	0.043714
1	38150006	38150506	-0.218256	-0.271484	-0.210735	0.117890	0.029056	-0.195297
1	38185446	38185952	-0.504931	-0.266659	-0.017637	0.025433	-0.076812	-0.155110
1	38252820	38252950	-0.652718	-0.037693	-0.767912	-0.149313	-0.274770	-0.267633
1	38393065	38393196	0.669995	0.095240	-0.079329	0.524749	0.014799	-0.336836
1	38428659	38429297	1.025294	1.482332	1.759094	1.062815	0.899509	0.665196
1	38437866	38437996	0.056355	-0.126915	0.113914	0.526460	0.787938	0.317312
1	38549406	38549536	-0.166380	-0.411964	-0.004098	0.705797	0.451725	-0.363555
1	38630758	38630888	-0.167016	-0.071157	0.288917	-0.856846	0.021388	-0.905753
1	38631637	38631767	0.115189	0.204448	-0.440704	-0.555858	0.485906	-0.132919
1	38657485	38658025	-0.054400	-0.024048	-0.071652	-0.129200	-0.320180	-0.069926
1	38664736	38665274	0.195382	-0.574966	-0.355430	-0.562706	-0.664012	-0.735226
1	38665735	38665865	-1.121312	-0.990454	-1.271124	-0.685531	-0.031188	-0.358412
1	38694022	38694522	-0.184124	-0.672610	-0.705862	-0.750701	-1.106983	-0.842573
1	38696353	38696486	-0.714035	-0.292946	-0.164036	-0.174643	0.024688	-0.509144
1	38767820	38768320	-0.729588	-0.689896	-0.345551	-0.412577	-0.328297	-0.605300
1	38769815	38770317	-0.188770	-0.329727	-0.183634	-0.372660	-0.728584	-0.579659
1	38775856	38775986	-0.004610	-0.584174	0.682805	-0.203213	-0.437172	-0.035006
1	38777390	38777918	-0.033611	-0.068090	0.147206	0.138624	0.185845	0.269623
1	38787566	38787706	-1.009764	0.079106	-0.257788	0.199399	-0.297235	0.233135
1	38789078	38789209	0.610676	-0.288717	-0.572114	0.171895	-0.090997	0.094987
1	38799477	38799615	-0.692150	-0.683018	-0.624464	0.528884	-0.079710	0.038867
1	38856129	38856638	-0.481586	0.211851	-0.059102	0.296370	0.049946	-0.086215
1	38902731	38902865	-0.416627	0.034651	0.010757	-0.453920	0.646884	0.591432
1	38934822	38934962	-1.766425	1.187202	-0.053196	0.395497	-0.563451	0.243638
1	38936727	38937235	-0.407715	0.190752	-0.223748	0.189900	-0.023620	0.243039
1	38987387	38987984	0.246654	0.170403	0.055381	-0.426134	0.240900	-0.160666
1	39001072	39001582	0.012693	0.132980	-0.164792	0.273473	0.141736	0.406106
1	39010815	39010949	-0.545406	0.985540	0.636440	0.324987	0.557833	-0.150473
1	39217699	39217845	-0.658926	0.336392	-1.026869	0.187756	-0.240818	-0.109483
1	39340782	39340922	-0.926311	0.473847	-0.169919	0.803542	-0.048472	1.029044
1	39367513	39368094	0.774924	-0.011299	0.267647	-0.133185	0.538790	0.266926
1	39392131	39392638	-0.225880	-0.100892	-0.185460	-0.221989	0.056368	-0.199283
1	39522687	39522823	-0.190199	0.832146	-0.158407	0.959409	0.195039	1.159255
1	39527389	39527893	0.006977	0.090890	-0.405630	0.051216	-0.360635	-0.601987
1	39530207	39530716	-1.190167	0.518890	-0.411867	0.530120	0.124096	0.535325
1	39535473	39535999	0.536157	0.221498	0.052274	-0.653007	0.367358	-0.080809
1	39577231	39577747	0.909966	0.557719	0.591379	-0.214391	0.339970	0.037806
1	39680665	39680795	-0.577004	0.438260	-0.514047	0.792538	0.233776	0.680180
1	39685965	39686101	-0.052949	-0.258107	-0.236530	0.169561	-0.608596	-0.603998
1	39688663	39688805	-0.452123	-0.033371	-0.797381	-0.143288	-0.644934	0.145565
1	39719079	39719579	0.242720	0.299178	-0.358810	-0.023353	-0.054520	0.073058
1	39734449	39734579	0.482356	-0.333439	0.307936	-0.061830	-0.686088	-0.599331
1	39736224	39736744	0.115907	-0.482167	-0.400529	-0.406887	-0.261845	0.011706
1	39749601	39750101	0.275653	0.091158	0.513776	0.127911	-0.009721	0.156641
1	39868020	39868198	-0.046439	-0.081987	0.625879	0.436910	0.831792	0.470552
1	39878062	39878240	0.424629	0.862439	0.537991	0.465920	1.083146	0.399737
1	39895411	39895925	-0.247709	-0.047502	-0.104021	-0.028191	-0.104055	0.117498
1	39900505	39901005	1.262311	0.366048	1.257113	-0.007036	1.100691	0.837157
1	39911634	39911772	-0.137238	-0.691015	-0.432349	1.177866	-0.088027	-0.144598
1	39922548	39923055	-0.632985	-0.212551	0.105360	0.449974	0.284453	0.115979
1	39923504	39923634	-0.420504	-0.419477	-0.051622	-0.330806	-0.099978	-0.722381
1	39936671	39936801	-0.855224	-1.133773	-1.134564	-0.967185	-1.033499	-1.437258
1	39944444	39944593	-0.323284	-0.265523	-0.307318	0.507969	-0.064473	-0.402413
1	40002302	40002435	-0.546742	0.001826	0.675400	1.162187	1.117789	0.926708
1	40027347	40027477	-1.148719	-0.058225	-0.039339	1.149501	-0.598505	0.156017
1	40085629	40086168	0.117089	-0.139472	0.093531	-0.122309	0.207981	-0.343446
1	40095717	40095864	-0.598645	-0.296463	-0.795519	-0.197227	0.424963	-0.711199
1	40115216	40115717	-0.278207	0.266069	0.149330	0.484820	0.384296	0.821913
1	40116357	40116860	-0.777669	-0.299771	-0.218821	0.041485	-0.347666	0.326128
1	40378686	40379204	-0.824708	0.247841	-0.019395	0.059245	0.305141	0.241450
1	40380165	40380321	0.023189	-0.077275	-0.093491	0.122189	-0.176709	0.170847
1	40514923	40515053	0.730434	0.053204	0.450023	1.044396	-0.059248	0.371204
1	40515060	40515625	0.513781	0.504147	0.106009	0.051209	-0.212554	0.022740
1	40524272	40524787	-0.495388	0.357094	0.207678	0.550967	0.794745	0.768827
1	40544607	40545109	-0.837717	0.293199	-0.233271	0.761262	-0.144386	0.797356
1	40579897	40580029	0.270000	-0.102936	-0.372847	0.277491	-0.174715	0.231800
1	40657930	40658429	-0.641538	0.122900	-0.188900	0.376906	0.177638	0.224048
1	40768747	40768878	-0.331413	0.225341	-0.227631	0.783595	-0.580647	0.166294
1	40790454	40790986	0.565208	0.354626	0.330524	0.225066	0.339579	0.111638
1	40797289	40797800	-0.340617	0.172127	-0.163287	0.580542	-0.039640	0.218704
1	40802701	40803205	-0.377494	-0.034794	-0.068540	0.519613	0.184916	0.703268
1	40844769	40844910	-0.446846	0.536314	0.275664	0.252199	0.456395	0.394813
1	41154279	41154409	-0.228052	0.137904	0.001691	1.054530	1.109711	0.734967
1	41264332	41264451	-0.099876	1.039317	0.592902	-0.156963	0.779383	0.335282
1	41386559	41386689	-0.719088	0.477338	0.851900	-0.081607	0.786241	-0.361861
1	41663854	41663984	1.123441	0.177614	1.272546	0.274587	2.285843	0.125396
1	42691160	42691667	-0.587755	0.221461	-0.038714	0.356499	-0.238810	0.036663
1	42714657	42714789	-0.924866	0.176234	0.269120	0.507041	-0.138386	0.819659
1	42774156	42774311	1.167762	-0.388730	-0.263972	0.081454	-0.523640	-0.380357
1	42775053	42775258	0.334404	-0.100263	0.309081	0.250153	0.662218	0.186408
1	42850968	42851488	0.224727	-0.095759	0.085674	-0.367142	0.242521	0.160271
1	42915145	42915281	-0.708361	-0.418585	0.454049	0.954579	-0.003705	1.961339
1	43066041	43066172	-0.544157	-0.278599	0.408260	-0.200655	0.322603	0.073297
1	43092435	43092991	0.481090	0.053399	0.652881	-0.539160	-0.127041	0.056413
1	43098425	43098957	0.474671	0.194067	0.453430	-0.158531	0.286066	0.008019
1	43110505	43111017	0.079685	-0.060594	-0.155397	0.412631	-0.306013	0.114150
1	43113021	43113151	-0.068957	0.200423	-0.251116	0.070088	0.163748	0.370723
1	43139541	43140060	-0.201605	0.518769	-0.039912	0.375518	-0.049759	0.102123
1	43264516	43264654	-1.495300	0.104248	0.000634	0.762634	0.426073	0.305331
1	43698390	43698892	-0.277197	0.302696	0.271472	0.090309	-0.032094	-0.345857
1	43738308	43738438	-0.509153	0.396309	-0.271605	-0.168880	-0.254227	-0.022929
1	43760234	43760368	0.025742	1.537463	0.337081	1.145793	0.258475	1.484405
1	43827724	43828300	0.441246	-0.211783	0.115160	-0.329401	0.111412	-0.099180
1	43898917	43899417	-0.109705	-0.013922	-0.454894	0.129769	0.327597	-0.264769
1	43902901	43903043	-0.204418	0.994218	-0.043891	0.495589	0.037368	0.224678
1	43933338	43934186	0.024426	0.014008	0.062898	-0.316837	-0.024893	-0.050106
1	43953992	43954492	-0.124756	0.208965	0.676983	0.796381	0.549388	0.652781
1	44041729	44042234	-0.846504	-0.104779	-0.127536	0.135918	-0.282755	0.050721
1	44042265	44042420	-0.297209	-0.267561	-0.669755	-0.395217	-0.929750	-0.557022
1	44064563	44065070	0.145268	-0.252034	-0.095222	1.110281	-0.013343	0.773425
1	44102263	44102785	0.088806	0.021362	0.330264	-0.311052	-0.029415	0.095835
1	44118285	44118415	-0.696885	-0.819618	0.510776	0.534486	-0.172723	-0.693943
1	44118600	44119100	0.114579	-0.772768	-0.312543	-0.664664	-0.627234	-0.892513
1	44122348	44122489	0.088362	-0.339860	0.097901	0.188123	0.092786	0.140230
1	44147617	44148159	0.514823	-0.169872	0.473533	-0.003132	0.522862	-0.251122
1	44229175	44229292	0.371183	1.673475	-0.662581	0.443549	-0.042545	-0.545767
1	44363467	44363623	-0.425724	1.222236	1.911573	1.168913	1.937653	1.139208
1	44437741	44438241	-0.513483	0.315616	-0.284556	0.330013	-0.429053	0.474728
1	44745801	44745937	-0.669250	0.673688	-0.786263	0.371016	0.167143	0.166057
1	45314068	45314198	0.485398	2.161532	0.218775	0.668135	0.242297	0.583064
1	45431837	45432327	-0.793300	0.132031	-0.318689	1.295334	0.420927	1.007911
1	45766110	45766610	-1.599832	-0.028017	-0.526293	0.341182	-0.102536	0.127815
1	45794850	45795753	0.421899	0.304293	0.467838	-0.083996	0.398659	0.156028
1	45816816	45817316	0.172966	-0.360931	0.243334	1.397605	0.065125	0.952833
1	45825267	45825417	-0.117862	0.389404	-0.458324	0.310935	-0.430244	0.053336
1	45860472	45860609	-0.396114	0.904674	0.120959	1.550360	0.589367	0.962668
1	45864451	45864951	0.638355	0.727600	0.761838	0.645989	1.156912	0.318477
1	45917190	45917320	-0.681546	0.434631	0.098846	1.759826	0.615932	1.006270
1	46018516	46018646	-0.621866	0.946285	-0.154945	0.350360	0.760157	0.219095
