#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000003559	-0.2434	-0.1021	0.4569	-0.1085	0.2006	0.0341
ENSMUSG00000003573	-0.1953	0.1472	-0.1540	0.2704	0.4379	-0.3888
ENSMUSG00000003575	0.4555	-0.0128	0.1521	0.0958	0.2490	-0.2471
ENSMUSG00000003617	-0.1447	0.0493	0.3772	0.2488	-0.1936	0.0052
ENSMUSG00000003623	-0.6562	-0.1691	-0.7992	0.0147	0.0561	0.2855
ENSMUSG00000003644	0.3260	-0.0458	0.4493	-0.2780	0.3422	0.0451
ENSMUSG00000003660	-0.3934	0.7797	0.2451	0.0203	-0.0420	-0.1496
ENSMUSG00000003680	-0.1708	-0.0773	-0.3397	-0.1534	0.1220	-0.0138
ENSMUSG00000003731	0.0296	-0.0622	0.4762	0.0984	0.1692	0.0480
ENSMUSG00000003746	-0.0981	-1.0407	0.1895	0.1720	0.2352	-0.8607
ENSMUSG00000003752	0.2116	-0.2842	-0.0902	-0.1968	0.1683	-0.0289
ENSMUSG00000003778	-0.2488	-0.4761	0.3737	0.3585	-0.0021	0.6549
ENSMUSG00000003779	-0.6313	-0.8456	-1.1105	-0.8343	-1.1353	-0.7263
ENSMUSG00000003808	1.4994	1.5366	1.5500	2.1710	2.5356	2.5655
ENSMUSG00000003809	-0.4633	-0.4889	-0.1882	-0.0857	0.2522	-0.3509
ENSMUSG00000003812	-0.1708	0.4111	0.3668	0.0480	0.0107	-0.7103
ENSMUSG00000003813	-1.0558	-1.2945	-0.1170	-1.2084	-1.3911	-0.9608
ENSMUSG00000003814	0.3352	-0.3544	0.0045	-0.4109	0.0558	-0.1304
ENSMUSG00000003848	0.1883	0.1480	-0.0098	-0.4811	0.4274	-0.1935
ENSMUSG00000003849	0.4395	-0.4466	0.4352	-0.1927	0.2982	-0.4014
ENSMUSG00000003863	0.1150	-0.3793	0.5550	0.2251	-0.3973	0.4430
ENSMUSG00000003865	-0.0245	0.0648	-0.0895	-0.0886	-0.0580	-0.0367
ENSMUSG00000003868	-0.3211	0.4187	-0.4480	-0.3898	-0.1776	0.0084
ENSMUSG00000003873	-0.5124	0.6076	-0.4553	-0.4732	-0.3914	0.1833
ENSMUSG00000003882	-0.5171	0.4818	0.1565	0.7989	0.1228	-0.0644
ENSMUSG00000003923	-0.3960	0.0476	0.2493	-0.4536	0.0413	-0.3298
ENSMUSG00000003934	0.5702	0.5316	-0.2908	-0.2739	-0.2068	0.1932
ENSMUSG00000003970	-0.3246	-0.3367	-0.3626	0.3888	-0.0169	0.4531
ENSMUSG00000003974	0.2245	0.6570	-0.0167	0.2135	-0.3467	-0.5004
ENSMUSG00000004018	-0.1933	0.0735	-0.3207	0.1002	-0.3072	0.2781
ENSMUSG00000004032	0.5077	0.1004	-0.0802	0.0981	0.5264	-0.0176
ENSMUSG00000004035	-0.2711	0.5418	0.1042	0.2502	-0.1996	-0.0468
ENSMUSG00000004038	0.5767	-0.1068	-0.2440	0.1168	0.0660	0.2316
ENSMUSG00000004040	0.0570	0.1574	-0.0069	0.4877	-0.0413	0.2547
ENSMUSG00000004043	-0.0913	0.2867	0.5855	0.0580	-0.1223	-0.5952
ENSMUSG00000004054	0.1436	-0.4156	0.2867	0.2525	-0.4062	0.1297
ENSMUSG00000004056	-0.1579	0.1078	0.2748	-0.0191	-0.2036	0.2016
ENSMUSG00000004069	-0.0794	0.0072	0.2348	0.4477	-0.3823	0.0005
ENSMUSG00000004070	-0.4212	0.4925	-0.1666	-0.3140	-0.7681	0.0147
ENSMUSG00000004085	0.1649	-0.4799	-0.0225	0.0499	0.3283	-0.0878
ENSMUSG00000004096	0.1732	-0.0440	0.1063	-0.0845	-0.3538	-0.4059
ENSMUSG00000004098	-0.2833	-0.1125	0.0513	-0.2265	-0.5139	-0.2183
ENSMUSG00000004099	0.6229	-0.1364	-0.2202	-0.1517	-0.0095	-0.0193
ENSMUSG00000004110	0.4002	-0.0836	-0.1515	0.1786	0.4180	0.1814
ENSMUSG00000004113	0.4260	0.0940	0.2208	-0.7067	0.1909	0.3046
ENSMUSG00000004151	-0.1369	0.2043	0.5408	-0.2021	0.2643	-0.0218
ENSMUSG00000004187	0.1592	0.0762	-0.1671	0.4801	-0.0177	0.0032
ENSMUSG00000004207	-0.0785	-0.0852	-0.1923	0.2105	0.0678	-0.2467
ENSMUSG00000004221	0.0427	-0.0198	0.0842	-0.3111	0.5988	-0.0351
ENSMUSG00000004233	1.1855	1.8238	1.6545	2.3266	2.1261	3.0487
ENSMUSG00000004264	0.0101	-0.4791	-0.1371	-0.2618	0.5738	-0.2221
ENSMUSG00000004266	-0.4045	-0.3638	-0.1766	0.2225	-0.3976	0.1520
ENSMUSG00000004267	-0.2735	-0.1863	-0.2101	-0.0530	0.2029	-0.0368
ENSMUSG00000004268	-0.3120	-0.6247	-0.1438	0.7316	-0.5670	-0.1302
ENSMUSG00000004270	0.4196	0.2882	-0.3504	-0.1462	-0.4512	-0.5584
ENSMUSG00000004285	-0.0429	0.0791	-0.0700	0.6725	0.0619	-0.2507
ENSMUSG00000004296	-0.0998	0.2895	-0.1048	-1.0261	0.4770	-0.2123
ENSMUSG00000004317	0.3436	-0.1669	-0.4368	-0.4190	0.4147	-0.1385
ENSMUSG00000004319	0.4286	0.3502	-0.2310	0.7765	0.0168	-0.6102
ENSMUSG00000004341	0.1454	0.1418	0.2436	-0.7311	-0.0488	-0.2200
ENSMUSG00000004344	-0.3889	0.0165	0.4368	-0.0450	0.4195	0.1012
ENSMUSG00000004347	0.2498	-0.6299	0.6247	-0.1615	0.1826	0.1445
ENSMUSG00000004364	0.0957	-0.2998	-0.1435	0.3585	-0.4805	-0.1399
ENSMUSG00000004366	0.0497	-0.3122	0.4179	0.1117	0.2184	-0.0777
ENSMUSG00000004371	0.2819	-0.5982	-0.1512	-0.2539	-0.4237	-0.1277
ENSMUSG00000004383	-0.3968	0.2394	1.3582	0.5640	0.1861	-0.1949
ENSMUSG00000004415	-0.0072	-0.4087	-0.9060	0.1149	-0.4297	0.2828
ENSMUSG00000004446	-0.1141	0.0106	-0.0136	0.1041	-0.3572	0.3967
ENSMUSG00000004451	-0.2715	0.5523	-0.2455	-0.2025	0.2029	-0.2570
ENSMUSG00000004455	0.3164	-0.3450	-0.7966	0.2659	-0.4814	0.5537
ENSMUSG00000004460	-1.0761	0.4909	0.1257	-0.3337	0.2766	-0.1162
ENSMUSG00000004508	-0.2209	-1.3449	-0.9293	-1.4451	-1.2486	-1.3732
ENSMUSG00000004535	0.0902	0.4897	0.0766	0.0971	-0.0750	-0.2720
ENSMUSG00000004552	-0.0708	0.0046	0.1440	-0.0809	0.0558	-0.1382
ENSMUSG00000004565	-0.4463	-1.0116	-0.4107	-1.6414	-1.5024	-1.0224
ENSMUSG00000004567	0.0341	0.2838	0.4270	0.7973	0.4969	0.1180
ENSMUSG00000004568	-0.1246	-0.2117	0.5280	-0.2290	0.1463	0.0681
ENSMUSG00000004591	-0.3578	-0.3864	0.1259	0.1983	0.2161	0.1743
ENSMUSG00000004609	0.2571	0.1212	-0.1582	-0.0829	0.2101	-0.3091
ENSMUSG00000004631	0.4683	0.2201	-0.0808	-0.4050	0.1539	-0.2890
ENSMUSG00000004651	0.1988	-0.0604	-0.4762	-0.2195	0.2984	-0.1920
ENSMUSG00000004654	-0.1798	-0.2932	-0.1424	0.5816	-0.5039	0.0509
ENSMUSG00000004655	0.3129	-0.2071	0.1944	0.2230	-0.2461	0.1197
ENSMUSG00000004667	-0.2207	-0.0919	-0.0261	-0.5527	-0.2034	0.1445
ENSMUSG00000004668	0.8464	1.4709	1.8846	2.5827	2.1774	1.8925
ENSMUSG00000004677	-0.3090	-0.1510	0.9632	-0.0617	-0.0084	-0.3256
ENSMUSG00000004698	-0.1351	0.3518	0.3141	-0.0079	-0.4322	0.3831
ENSMUSG00000004707	0.4285	-0.0400	-0.3642	-0.3423	0.5574	-0.5909
ENSMUSG00000004709	-0.1117	0.3204	0.0990	0.2250	0.1592	-0.4593
ENSMUSG00000004771	0.5369	-0.2924	-0.3523	-0.7209	0.1390	0.3391
ENSMUSG00000004788	-0.1916	0.0753	0.2586	-0.9346	0.0489	-0.1363
ENSMUSG00000004789	0.0933	0.2355	0.5748	-0.6443	-0.4022	-0.0842
ENSMUSG00000004791	-0.3512	-0.1178	0.3360	-0.4468	-0.3013	-0.0263
ENSMUSG00000004798	-0.0159	-0.1770	-0.3964	0.0595	-0.3606	0.1157
ENSMUSG00000004814	-0.1109	0.8832	0.5161	-0.6533	0.2807	-0.1906
ENSMUSG00000004815	-0.4262	-0.4288	0.1082	0.0196	-0.0818	0.3749
ENSMUSG00000004842	-0.3956	-0.2429	0.0140	-0.1262	0.3897	-0.0955
ENSMUSG00000004843	-0.4982	0.7516	-0.2071	-0.0800	0.2150	0.3766
ENSMUSG00000004846	-0.0681	0.1086	0.0638	-0.0918	-0.0196	0.3993
ENSMUSG00000004849	-0.1991	-0.2223	-0.8459	-0.8956	-0.9826	-1.1482
ENSMUSG00000004864	0.4981	0.0388	0.3783	-0.0903	0.6070	0.2819
ENSMUSG00000004865	0.1512	0.6575	-0.0670	-0.2427	0.1293	-0.1725
ENSMUSG00000004872	-0.4047	-0.0472	0.1145	-0.0504	-0.1985	-0.3361
ENSMUSG00000004880	-0.3620	-0.5872	-0.5464	1.0318	-0.3197	-0.0276
ENSMUSG00000004895	0.0226	0.6621	0.0755	-0.0280	-0.1076	-0.0235
ENSMUSG00000004929	-1.1740	-1.0118	-1.8874	-1.3905	-2.5166	-3.2250
ENSMUSG00000004933	0.3406	0.4884	0.1353	0.1074	-0.1826	0.1980
ENSMUSG00000004934	0.3258	-0.3292	0.1526	-0.0396	-0.1021	-0.0613
ENSMUSG00000004936	-0.9060	-1.3726	-0.7641	-1.0926	-1.1779	-1.1435
ENSMUSG00000004937	0.3970	0.0603	-0.3436	-0.0441	-0.8375	-0.2997
ENSMUSG00000004939	0.1604	-0.2600	0.3128	-0.4438	-0.1225	0.0466
ENSMUSG00000004947	-0.6522	0.0391	-0.4608	-0.0995	-0.5872	-0.0862
ENSMUSG00000004951	0.4227	-0.0307	-0.2427	-0.1677	-0.1669	-0.5189
ENSMUSG00000004952	-0.0151	-0.1341	-0.0197	0.1009	0.2767	0.4300
ENSMUSG00000004980	0.5491	0.2881	0.0650	0.1666	0.0371	-0.3127
ENSMUSG00000004988	0.0542	-0.5083	0.2792	0.2415	0.0985	0.4312
ENSMUSG00000004996	0.2691	-0.0679	0.3635	0.0987	-0.2907	-0.1513
ENSMUSG00000005034	0.0928	-0.7222	-0.5045	-0.3047	0.3006	0.1454
ENSMUSG00000005043	-0.2056	0.3373	0.1547	0.4694	-0.4269	0.1787
ENSMUSG00000005057	0.3748	-0.2611	0.2856	0.3602	-0.1083	0.4560
ENSMUSG00000005069	-0.4429	0.3117	-0.4010	-0.1692	-0.0337	0.2328
ENSMUSG00000005087	0.0608	-0.2017	0.0898	0.1633	-0.2377	0.2424
ENSMUSG00000005089	0.3029	-0.2755	-0.2063	0.0810	0.1007	-0.0663
ENSMUSG00000005102	0.5474	-0.0677	0.3560	0.4875	0.1128	0.3569
ENSMUSG00000005124	-0.7160	-0.1986	-0.0645	-0.9818	-0.6338	0.2718
ENSMUSG00000005142	-0.0996	-0.4647	0.1725	0.1884	0.0743	-0.2161
ENSMUSG00000005148	-0.2739	0.2460	0.0606	-0.0980	-0.6963	0.1950
ENSMUSG00000005198	-0.7351	0.1242	0.0511	-0.2076	0.3717	-0.2712
ENSMUSG00000005232	0.0891	-0.0394	0.0076	0.7679	-0.3269	-0.2535
ENSMUSG00000005237	-0.5319	0.2548	0.4066	0.4372	0.1358	0.7951
ENSMUSG00000005262	-0.3968	-0.1308	0.3362	-0.7698	0.0527	-0.2612
ENSMUSG00000005268	0.2926	-0.1186	0.1211	-0.0244	0.0797	-0.4603
ENSMUSG00000005312	-0.3632	0.0556	-0.0513	-0.1352	0.2065	0.2118
ENSMUSG00000005320	-0.1163	-0.6058	0.0120	0.3871	0.1047	0.5393
ENSMUSG00000005338	-0.2018	0.1534	0.0014	0.6689	0.4800	0.5890
ENSMUSG00000005339	0.5279	-0.0831	0.5938	-0.0301	-0.4782	-0.0555
ENSMUSG00000005354	0.2675	0.2110	0.5681	-0.0534	0.2402	-0.0336
ENSMUSG00000005355	0.6319	1.4932	1.9680	2.2680	2.4894	2.6405
ENSMUSG00000005357	0.3787	0.3619	-0.2596	0.5710	-0.3251	-0.2010
ENSMUSG00000005360	0.0932	-0.2488	-0.5568	0.6571	-0.3680	0.5295
ENSMUSG00000005364	-0.2433	-0.2438	0.0883	-0.1245	0.5749	-0.2301
ENSMUSG00000005370	0.6813	0.6426	0.3134	0.0101	0.2170	-0.5274
ENSMUSG00000005373	-0.0535	-0.1133	-0.0532	0.3138	-0.2971	-0.2864
ENSMUSG00000005397	0.3895	-0.1052	-0.3004	-0.2288	0.3895	0.1745
ENSMUSG00000005410	-0.1332	-0.5475	0.0520	0.1613	-0.9168	-0.0383
ENSMUSG00000005413	0.2238	0.5402	0.0682	-0.0761	0.1783	0.0279
ENSMUSG00000005442	-0.0734	-0.0349	0.3011	-0.2756	-0.0135	-0.1748
ENSMUSG00000005447	0.0238	-0.1095	-0.2915	0.5566	0.2375	-0.6307
ENSMUSG00000005465	-0.0099	-0.7993	-0.2258	0.4311	-0.2330	-0.2223
ENSMUSG00000005469	-0.3073	0.0060	-1.0935	0.2811	-0.3901	-0.2936
ENSMUSG00000005474	0.2210	0.1684	-0.0824	0.5738	0.3472	0.2712
ENSMUSG00000005483	0.7008	0.3635	-0.3541	-0.1264	-0.7402	0.6485
ENSMUSG00000005510	0.3720	-0.0910	-0.1630	0.5809	0.0810	0.3357
ENSMUSG00000005533	-0.5135	0.4852	-0.1001	0.0883	-0.1621	0.2720
ENSMUSG00000005534	0.2005	0.2942	0.2242	-0.5497	-0.1177	-0.1121
ENSMUSG00000005540	0.1076	-0.0787	-0.0962	0.2281	-0.2253	0.6582
ENSMUSG00000005547	0.4451	0.5018	0.0320	-0.4955	0.1265	-0.4163
ENSMUSG00000005553	0.3339	-0.5700	0.2935	-0.5954	-0.0687	-0.0336
ENSMUSG00000005575	-0.8095	-0.4575	-1.3703	-1.0727	-0.8456	-0.8279
ENSMUSG00000005580	-0.0987	0.1764	0.0329	-0.2673	0.0671	0.0927
ENSMUSG00000005583	-0.0451	0.4741	0.2391	0.4880	0.1286	-0.0142
ENSMUSG00000005610	0.3816	-0.1420	-0.2709	0.0784	-0.5678	-0.6091
ENSMUSG00000005611	-0.2114	-0.4051	0.4952	0.5444	-0.2835	-0.3419
ENSMUSG00000005615	0.0134	-0.0754	0.5161	0.6338	0.2751	-0.3875
ENSMUSG00000005625	-0.3136	-0.5139	-0.1790	-0.1701	-0.4864	-0.4244
ENSMUSG00000005628	0.0881	-0.0165	0.5440	0.0846	-0.2634	-0.1169
ENSMUSG00000005640	-0.5594	0.4063	0.0159	0.5526	0.0684	0.0389
ENSMUSG00000005656	0.1086	0.2279	-0.0176	0.2792	-0.1858	-0.0423
ENSMUSG00000005667	-0.0071	0.1109	0.3280	0.4205	-0.1635	-0.1072
ENSMUSG00000005672	0.7429	0.2541	-0.1970	-0.2317	0.3568	0.5102
ENSMUSG00000005674	0.5088	0.4954	0.0126	0.0829	-0.0730	-0.0338
ENSMUSG00000005677	-0.0599	-0.1716	0.5769	0.5588	0.4613	-1.0130
ENSMUSG00000005681	-0.0318	-0.5271	-0.1698	-0.0068	0.2840	-0.3343
ENSMUSG00000005682	-0.2974	0.0372	-0.0252	0.6189	-0.3587	-0.6340
ENSMUSG00000005683	-0.9294	0.0972	0.0062	-0.6414	0.3017	0.0974
ENSMUSG00000005686	0.1017	-0.3491	0.0140	0.5447	-0.1672	0.5251
ENSMUSG00000005687	-0.9151	-0.0694	-0.2125	-0.8229	-0.3396	0.1502
ENSMUSG00000005696	-0.0075	-0.0849	0.3103	-0.0218	-0.0860	0.2103
ENSMUSG00000005699	-0.1504	-0.3509	0.3086	0.6788	0.5632	-0.1317
ENSMUSG00000005705	0.5894	-0.4862	0.2684	-0.2341	-0.3189	0.1602
ENSMUSG00000005718	0.0366	-0.6596	-1.0666	-1.5585	-1.2666	-1.0764
ENSMUSG00000005732	-0.3740	-0.0495	-0.4889	0.6555	0.3042	0.0671
ENSMUSG00000005763	0.3046	0.1925	-0.1104	-0.4797	-0.5146	-0.1868
ENSMUSG00000005774	0.3724	0.4768	-0.0578	-0.0284	-0.3904	0.6963
ENSMUSG00000005779	-0.0119	0.2359	0.1661	-0.7854	-0.7813	-0.0993
ENSMUSG00000005803	-0.0963	-0.2960	-0.0068	0.3220	-0.0027	0.4508
ENSMUSG00000005824	-0.0902	-0.2957	0.1390	-0.0724	-0.1864	0.2231
ENSMUSG00000005864	-0.3328	0.0431	-0.2760	-0.1670	0.1230	0.3915
ENSMUSG00000005871	0.0864	0.4802	-0.4770	-0.1703	-0.1320	0.6125
ENSMUSG00000005886	-0.1322	0.8836	0.5441	0.6713	0.9810	0.9682
ENSMUSG00000005892	0.6889	0.0148	0.1084	0.0674	0.0854	-0.0893
ENSMUSG00000005899	-0.3052	-0.7125	0.5565	0.6861	0.2031	-0.3093
ENSMUSG00000005907	-0.0326	-0.1602	-0.0941	-0.3205	-0.0467	0.1450
ENSMUSG00000005917	-0.2162	-0.4892	0.0247	-0.1150	-0.4126	-0.7509
ENSMUSG00000005947	-0.2818	-0.2717	0.1846	0.1311	0.6856	0.4373
ENSMUSG00000005949	-0.4388	-0.7475	-0.2703	0.2859	0.2214	0.3895
ENSMUSG00000005950	-0.2423	0.2515	0.1979	0.2842	-0.4522	0.0948
ENSMUSG00000005951	0.3408	-0.1520	-0.3323	0.2298	0.0344	-0.4924
ENSMUSG00000005952	-0.1415	0.2741	-0.0198	-0.0425	-0.4617	0.2832
ENSMUSG00000005958	0.3610	-0.4992	0.2823	-0.3165	-0.4084	-0.0541
ENSMUSG00000005981	0.6871	0.2068	0.1694	-0.4846	0.0288	-0.0118
ENSMUSG00000005994	0.2427	-0.4947	-0.0854	0.2752	-0.3451	0.1324
ENSMUSG00000006005	-0.4115	0.2770	0.4528	0.4045	-0.2006	0.7416
ENSMUSG00000006024	0.4104	0.0740	-0.4234	0.5620	-0.4069	-0.2375
ENSMUSG00000006056	-0.1088	-0.2768	0.5596	-0.1276	0.2610	0.1230
ENSMUSG00000006057	0.0652	-0.9906	-0.0700	0.3667	-0.0168	0.4688
ENSMUSG00000006058	0.3895	0.7061	0.4263	-0.4563	0.1066	-0.5825
ENSMUSG00000006127	0.7021	0.0513	-0.2484	0.3853	-0.0338	0.4959
ENSMUSG00000006134	0.4358	-0.2692	0.0059	0.4521	0.1415	-0.1373
ENSMUSG00000006204	0.4185	0.0024	-0.4492	0.3802	0.3526	-0.6247
ENSMUSG00000006215	-0.1887	-0.3713	0.0115	-0.5055	-0.5220	0.1371
ENSMUSG00000006216	0.0626	0.0426	-0.1746	0.2516	0.6021	-0.2630
ENSMUSG00000006235	-0.6722	-0.4573	-0.4695	-0.7270	-1.2340	-1.2429
ENSMUSG00000006262	-0.0393	0.0636	-0.4798	-0.6095	-0.2018	-0.0859
ENSMUSG00000006269	-0.1719	0.0783	-0.0179	-0.0159	0.0737	-0.2975
ENSMUSG00000006273	-0.0911	-0.4414	-0.1882	0.2307	0.4526	0.6369
ENSMUSG00000006276	0.3257	0.4137	0.6422	-0.7374	-0.2041	0.8347
ENSMUSG00000006304	0.0915	-0.0681	0.1414	-0.6033	-0.2153	-0.3878
ENSMUSG00000006307	-0.0061	0.1638	-0.7783	-0.2789	0.4569	0.2988
ENSMUSG00000006333	-0.0495	-0.1377	-0.3821	0.0735	0.1248	0.2687
ENSMUSG00000006335	0.2939	0.1428	-0.3043	-0.3035	-0.8807	0.5001
ENSMUSG00000006344	-0.1255	0.6917	0.3685	0.3359	0.1213	0.0564
ENSMUSG00000006345	0.2262	-0.1264	-0.3126	-0.9664	-0.3984	0.5870
ENSMUSG00000006369	-0.1382	0.0760	-0.6414	-0.2527	-0.2440	0.6404
ENSMUSG00000006373	0.4583	0.0805	0.5500	-0.7244	-0.3332	-0.0933
ENSMUSG00000006378	0.1654	-0.0081	-0.6412	0.4214	-0.6035	0.4041
ENSMUSG00000006386	0.0565	0.2575	-0.4603	-0.1434	-0.4642	-0.5159
ENSMUSG00000006389	0.5467	0.0630	0.0276	-0.5115	-0.0909	0.2940
ENSMUSG00000006390	-0.8139	-1.3657	-1.9137	-1.5885	-2.1131	-2.2373
ENSMUSG00000006398	0.1533	0.1418	0.2042	0.6539	0.2879	0.0623
ENSMUSG00000006411	-0.0739	0.0172	0.0098	-0.3704	0.4238	-0.6077
ENSMUSG00000006442	0.2498	0.2771	0.0448	-0.3432	-0.8203	-0.3410
ENSMUSG00000006445	0.0171	0.1803	0.1678	-0.3014	0.1880	-0.6134
ENSMUSG00000006457	-0.2121	-0.1254	0.3676	-0.2237	0.3088	0.0221
ENSMUSG00000006469	0.0476	0.4879	-0.9190	0.0010	-0.0551	0.0583
ENSMUSG00000006494	0.3047	0.2173	-0.7346	-0.2954	0.1183	0.0212
ENSMUSG00000006517	0.1060	-0.3180	0.1478	0.6955	-0.1041	-0.1250
ENSMUSG00000006519	-0.1730	0.0131	-0.4963	0.1153	-0.3056	0.2661
ENSMUSG00000006527	-0.0950	0.8132	0.0294	0.2778	-0.3046	-0.1338
ENSMUSG00000006538	-0.0254	0.0360	0.0070	0.2699	-0.4022	-0.0166
ENSMUSG00000006542	-0.3267	-0.1699	-0.1041	-0.2695	0.3772	0.2120
ENSMUSG00000006567	0.2590	-0.5345	0.0528	-0.3916	-0.4091	-0.1771
ENSMUSG00000006570	0.1533	-0.3519	0.3119	0.2174	0.1746	-0.4155
ENSMUSG00000006574	-0.6778	0.5004	0.1312	-0.1702	-0.2841	-0.5435
ENSMUSG00000006585	0.0202	-0.1074	0.6034	-0.1820	0.1156	-0.1648
ENSMUSG00000006586	-0.0737	-0.0931	0.4222	-0.4422	-0.0360	-0.5953
ENSMUSG00000006589	1.1422	0.9452	0.5257	1.5296	1.4285	1.1373
ENSMUSG00000006599	-0.3419	0.0550	-0.3106	-0.2297	0.2481	0.0091
ENSMUSG00000006611	-0.0853	-0.3205	-0.0960	0.4685	0.4127	0.3918
ENSMUSG00000006641	-0.2368	0.2630	0.2915	0.0837	-0.1946	0.8299
ENSMUSG00000006649	0.1380	-0.2300	-0.6103	-0.2144	0.0094	-0.0776
ENSMUSG00000006678	-0.1954	-0.1356	0.3489	0.1782	-0.0787	0.0439
ENSMUSG00000006699	-0.9554	-1.2298	-1.0587	-1.0841	-1.0472	-1.7579
ENSMUSG00000006724	0.0974	-0.0524	0.2412	0.1778	0.2482	-0.3262
ENSMUSG00000006728	0.4653	0.6474	1.1329	-0.5670	-0.1768	-0.0241
ENSMUSG00000006731	1.3719	1.6221	1.4776	2.1042	2.4714	2.8666
ENSMUSG00000006740	-0.7274	-0.7053	0.4045	-0.1088	0.3472	0.2483
ENSMUSG00000006764	-0.3147	-0.1683	-0.6478	0.4449	-0.0643	0.2468
ENSMUSG00000006777	1.4217	1.9469	1.5629	1.9885	3.0698	2.9835
ENSMUSG00000006818	-0.2474	0.0635	-0.1217	0.4762	-0.1377	-0.6599
ENSMUSG00000006906	-0.4873	-0.4477	0.7430	0.7452	0.2633	-0.3730
ENSMUSG00000006920	-0.1560	-0.3296	0.4989	0.2761	0.3531	0.3942
ENSMUSG00000006930	0.2441	-0.5647	0.2427	-0.4765	0.0327	-0.7169
ENSMUSG00000006932	0.4390	0.0015	0.4393	0.3960	0.0502	-0.8240
ENSMUSG00000006958	0.1249	-0.7026	-0.7707	0.1694	-0.4807	-0.0466
ENSMUSG00000006998	-0.2274	0.1829	0.0703	0.0834	0.0777	0.9746
ENSMUSG00000007029	1.6173	1.5177	1.8503	2.2041	2.3718	2.3720
ENSMUSG00000007033	-0.0106	0.2650	-0.3319	0.0762	-0.0331	0.4947
ENSMUSG00000007034	0.5066	-0.3050	0.3852	0.2366	-0.1942	-0.0099
ENSMUSG00000007036	0.1307	-0.1561	0.3783	-0.5050	0.2008	-0.6233
ENSMUSG00000007038	1.3941	1.5808	1.7602	2.3652	1.7767	2.8631
ENSMUSG00000007050	-0.0067	-0.3332	0.3045	0.1032	-0.0236	0.1649
ENSMUSG00000007080	-0.8253	-0.8421	0.2607	0.0159	-0.0374	0.5663
ENSMUSG00000007097	0.4258	0.1755	-0.3053	0.8526	0.3059	-0.1170
ENSMUSG00000007107	0.2649	-0.0382	-0.2625	-0.0924	-0.2889	0.1935
ENSMUSG00000007122	0.8638	-0.2942	-0.9094	-0.1749	0.4336	0.4361
ENSMUSG00000007207	0.0774	0.3300	0.1843	0.5515	0.0535	-0.6941
ENSMUSG00000007279	0.2704	-0.1277	0.2924	-0.1286	0.4899	-0.4268
ENSMUSG00000007338	0.2149	-0.0460	0.5248	0.2058	0.1047	-0.2806
ENSMUSG00000007458	0.0205	0.2845	-0.3474	0.1730	0.3018	-0.8208
ENSMUSG00000007480	-0.2226	-0.5066	0.0425	0.2003	-0.1515	-0.2600
ENSMUSG00000007564	0.2917	0.0884	0.3588	-0.0928	-0.0494	-0.1948
ENSMUSG00000007570	-0.2781	-0.1460	0.1489	0.0056	0.3344	0.2419
ENSMUSG00000007613	-0.2471	0.3361	-0.0439	0.1344	-0.0945	-0.4812
ENSMUSG00000007617	0.4821	-0.1209	0.1394	0.0752	-0.2046	0.5316
ENSMUSG00000007646	0.2451	-0.2220	-0.1359	0.0922	0.2203	0.2831
ENSMUSG00000007653	0.0940	0.0675	-0.5115	-0.0917	0.0354	0.8437
ENSMUSG00000007655	-0.0404	-0.0384	0.4159	0.3176	-0.6001	-0.0267
ENSMUSG00000007659	-0.4612	-0.2484	-0.5095	-0.0731	0.2774	0.1488
ENSMUSG00000007682	0.0027	-0.3173	-0.4523	-0.4327	0.1960	0.8399
ENSMUSG00000007783	-0.1120	0.5122	-0.3342	0.5178	-0.2631	0.6396
ENSMUSG00000007805	1.3196	0.5646	1.6781	0.2426	0.9375	1.2297
ENSMUSG00000007815	0.2461	-0.0151	-0.0502	-0.1610	-0.4867	0.1167
ENSMUSG00000007872	0.3874	-0.1546	-0.4178	-0.4542	-0.4452	-0.1339
ENSMUSG00000007877	-0.2134	0.0600	-0.5402	0.4146	0.5753	0.4146
ENSMUSG00000007880	0.0181	0.0118	0.6931	-0.3244	-0.1851	-0.1845
ENSMUSG00000007891	-0.1515	0.2375	0.0916	-0.0517	0.2147	-0.2807
ENSMUSG00000007892	-0.0189	-0.9120	0.7451	-0.5884	0.3577	0.2468
ENSMUSG00000007908	-0.0802	-0.0539	0.0362	-0.0106	-0.0681	-0.0472
ENSMUSG00000007989	0.4765	0.7553	1.0584	1.4305	0.8972	0.8290
ENSMUSG00000008036	0.1435	0.1146	-0.1632	-0.2568	0.2650	-0.2777
ENSMUSG00000008136	-0.2143	-0.5796	-0.3847	0.2168	0.2781	0.6479
ENSMUSG00000008206	0.7449	1.2471	1.2902	2.6311	2.1429	2.3922
ENSMUSG00000008301	-0.0703	0.2694	0.5150	0.2176	0.1521	0.0683
ENSMUSG00000008305	-0.4882	-0.2133	-0.4842	0.0221	0.2693	0.2992
ENSMUSG00000008318	0.0313	0.4214	0.4359	-0.2864	-0.1451	0.1057
ENSMUSG00000008333	-0.2123	0.0204	-0.0717	0.2990	0.6467	-0.7500
ENSMUSG00000008348	-0.1998	0.4660	0.1923	0.0283	-0.4909	-0.8120
ENSMUSG00000008373	0.4203	0.3356	-0.5983	-0.1183	0.1677	0.2420
ENSMUSG00000008435	0.8356	-0.5052	0.0925	-0.5727	0.0124	0.5121
