GeneID	Batch_1_Ctr_0H	Batch_2_Ctr_0H	Batch_4_Ctr_0H	Batch_1_Ctr_2H	Batch_3_Ctr_2H	Batch_4_Ctr_2H	Batch_1_Ctr_6H	Batch_3_Ctr_6H	Batch_4_Ctr_6H	Batch_1_Ctr_12H	Batch_3_Ctr_12H	Batch_4_Ctr_12H	Batch_1_Ctr_18H	Batch_3_Ctr_18H	Batch_4_Ctr_18H	Batch_1_Ctr_24H	Batch_3_Ctr_24H	Batch_4_Ctr_24H	Batch_1_Ik_0H	Batch_2_Ik_0H	Batch_4_Ik_0H	Batch_1_Ik_2H	Batch_3_Ik_2H	Batch_4_Ik_2H	Batch_1_Ik_6H	Batch_3_Ik_6H	Batch_4_Ik_6H	Batch_1_Ik_12H	Batch_3_Ik_12H	Batch_4_Ik_12H	Batch_1_Ik_18H	Batch_3_Ik_18H	Batch_4_Ik_18H	Batch_1_Ik_24H	Batch_3_Ik_24H	Batch_4_Ik_24H
ENSMUSG00000017478	13.689609	13.681834	13.790967	13.616243	13.700408	13.630742	13.476755	13.641478	13.702315	13.557424	13.631025	13.560942	13.717256	13.765271	13.464734	13.594303	13.548128	13.361027	13.297160	13.512435	13.594031	13.586561	13.385041	13.414210	13.434222	13.526833	13.361998	13.282265	13.245468	13.338077	13.009543	13.332905	13.308664	12.993696	13.112187	13.048665
ENSMUSG00000017631	11.785536	11.643822	11.783738	11.872006	11.737789	11.191904	11.775496	11.393606	11.196150	12.010307	11.603881	11.452960	11.878409	11.496793	11.371216	11.724863	11.646795	11.400813	12.200337	12.121246	12.265396	11.523483	11.337452	10.848262	11.396045	11.094554	10.730859	11.125083	11.085090	11.010928	11.624558	11.657207	11.715368	11.905652	11.807916	11.774611
ENSMUSG00000017801	11.677289	11.834624	11.745855	11.740929	11.636227	11.890834	12.052100	11.719950	11.801020	11.682802	11.815917	11.928843	11.996148	11.928123	11.931615	11.854839	11.830161	11.346898	11.426680	11.611622	11.511151	11.762430	11.623031	11.820399	11.599081	11.602578	11.764281	11.626784	11.311768	11.235271	11.974153	11.849464	12.131505	12.081438	11.964341	12.132851
ENSMUSG00000018167	12.211003	12.202081	12.062661	12.148010	12.190754	12.281069	12.463607	12.106775	12.186435	12.210893	12.066167	12.115075	12.131868	12.037772	12.170667	12.214233	12.171042	12.311297	12.096095	12.165848	12.120569	11.540396	11.578535	11.721032	11.607496	11.425418	11.704889	11.977571	12.131846	11.799490	12.292080	12.009398	12.055351	12.233972	12.494892	12.257186
ENSMUSG00000018377	12.143425	11.856304	12.011297	11.979450	11.937008	11.405056	11.807731	11.645270	11.427341	12.047670	11.874959	11.580792	11.851863	11.591482	11.397264	11.844537	11.977893	11.687135	12.252445	12.136851	12.121697	11.903628	11.961393	11.264657	12.135794	11.891435	11.579914	12.165012	12.257288	12.402995	12.899016	12.723248	12.940260	13.073288	12.973584	13.094053
ENSMUSG00000018379	15.344294	15.313528	15.418069	15.465750	15.304899	15.154089	15.132373	15.312229	15.062862	15.423787	15.401443	15.363593	15.218825	15.350693	15.194329	15.257703	15.369984	15.158566	15.375732	15.413877	15.222888	15.319122	15.296520	15.279172	15.226931	15.422674	15.423181	14.998763	15.100758	14.992624	14.536951	14.796361	14.691222	14.450160	14.692592	14.630911
ENSMUSG00000018401	12.000093	12.033057	12.324848	11.852371	12.003564	11.469112	11.852648	11.716416	11.353200	11.981485	11.914398	11.468113	11.931410	11.895020	11.084699	11.895282	11.894534	11.559515	11.980905	11.967083	12.204995	11.779050	11.578769	11.107199	11.558908	11.120529	11.013151	11.813766	11.875957	11.272868	12.005207	12.069685	11.862509	11.892684	11.571014	11.800370
ENSMUSG00000018481	13.008222	13.025624	13.105443	13.115838	13.106520	12.620132	13.106996	12.816741	12.535657	13.177394	13.090970	12.800233	13.022362	12.793845	12.726181	12.919846	13.107702	12.900484	13.156563	12.970671	13.126770	12.512861	12.465292	12.103619	12.746281	12.505028	12.647186	12.732751	12.620836	12.646566	12.991078	12.834603	13.012536	13.076015	12.915153	13.034860
ENSMUSG00000018537	11.460291	11.588938	11.544106	11.660889	11.455179	11.884307	11.557832	11.550195	12.047912	11.579660	11.530968	11.886074	11.519153	11.479728	11.864914	11.498532	11.514581	11.755431	11.515020	11.740176	11.898127	11.549816	11.530359	11.833757	11.629987	11.443583	11.426225	11.004437	11.262930	11.635168	10.422669	10.539371	10.318475	9.675608	10.244728	10.023714
ENSMUSG00000018567	13.901445	13.777144	13.627026	14.083568	13.832868	14.205255	13.950920	13.991541	14.207934	13.902946	13.797706	14.053722	14.009390	13.991068	14.198346	13.788887	13.760065	13.787319	13.683170	13.950404	13.630943	14.208972	14.083710	14.198919	14.249406	14.428707	14.413609	14.638318	14.607347	14.439819	14.848579	14.912694	14.841296	15.202930	15.268831	15.298594
ENSMUSG00000018659	11.950517	12.195142	12.068773	12.157737	12.034009	12.179559	12.056375	12.165602	12.256042	12.089158	12.098546	12.212864	11.909171	11.988943	12.245016	11.894033	12.146658	12.196565	11.783547	11.603768	11.609637	11.538254	11.700270	11.484260	11.493454	11.514169	11.748581	11.635490	11.690919	11.865248	11.594205	11.551477	11.505996	11.213140	11.391586	11.388280
ENSMUSG00000018809	10.310541	10.498133	10.693382	10.707871	10.578530	10.848311	10.305912	10.649633	10.883983	10.740962	10.716413	10.844614	10.629815	10.646896	10.824098	10.662331	10.595548	10.774507	10.853330	10.670119	10.898378	10.928468	11.165592	11.354112	11.242232	11.384058	11.848465	11.304073	11.264871	11.993926	10.998431	11.056803	11.000095	10.757075	10.706515	10.823446
ENSMUSG00000018821	9.822554	9.513188	9.089555	9.571413	9.433458	10.172559	9.001558	10.091040	10.109263	9.551294	9.661576	10.053975	9.277095	9.929876	10.354046	9.721677	9.827339	10.059990	9.901242	9.862060	9.360231	9.242658	8.893678	9.767740	8.961796	9.328159	9.865098	9.052639	8.670401	8.966839	7.686000	7.476997	8.186239	7.853504	8.283311	8.236875
ENSMUSG00000018861	12.225770	12.188782	12.144417	12.314184	11.940261	12.214016	11.925998	12.087759	12.129560	12.078578	12.126445	12.132926	11.931559	11.894121	12.115313	12.143442	11.836149	12.104965	12.085117	11.821958	11.757450	11.763051	11.838034	12.063095	11.957981	12.111284	12.189789	12.215347	12.072848	12.351409	12.278695	12.147360	12.049298	12.102634	11.895372	12.086897
ENSMUSG00000019158	14.063821	13.895701	14.200185	14.460671	14.245143	14.581217	14.845270	14.444180	14.643074	14.259988	14.186332	14.133226	14.246366	14.026150	14.453247	14.422127	14.222775	14.750102	14.083276	13.918380	14.202920	14.179332	14.196760	14.517382	14.247125	14.456526	14.761615	14.838937	14.758165	14.777009	14.788696	14.703458	14.691082	14.736679	14.553292	14.627422
ENSMUSG00000019301	6.058476	5.508033	4.603057	5.853528	3.674795	4.488003	5.931566	6.184480	5.776587	4.407420	5.069193	6.274145	4.509928	5.579066	6.851004	5.126769	6.397050	6.070044	6.063957	5.711043	4.991959	5.893495	5.640896	6.942774	5.150813	5.537770	5.236270	6.456740	5.231752	6.393819	6.903500	6.568430	7.344793	6.776897	7.390275	7.706095
ENSMUSG00000019769	10.994422	10.820531	10.565320	11.219084	10.959230	10.998275	11.062490	10.767638	10.854290	11.019839	10.914134	10.606065	11.030547	10.722586	10.738957	10.700049	10.573589	10.117038	10.164959	10.222738	10.280096	10.697730	10.754619	10.557903	11.503211	11.210783	11.337313	11.630745	11.600515	12.097968	12.395678	12.257921	12.209817	12.659677	12.650603	12.316300
ENSMUSG00000019790	12.659268	12.737472	12.672315	12.766307	12.704854	12.648332	12.607751	12.625214	12.688874	12.930262	12.800839	12.641042	12.825107	12.697801	12.777265	12.762926	12.872151	12.719065	12.731677	12.687808	12.895019	12.664077	12.697111	12.520148	12.848183	12.676965	12.602681	12.618725	12.613222	12.840048	12.215895	12.237307	12.080028	12.191111	12.123050	12.083853
ENSMUSG00000019795	12.177297	12.278797	12.175444	12.213253	12.275220	12.666333	12.181257	12.475583	12.635004	12.148388	12.229779	12.417626	12.237147	12.488411	12.709986	12.239446	12.418502	12.145325	12.021764	12.310713	12.105303	12.465374	12.342486	12.624612	12.092406	12.309507	12.767069	11.767580	11.792734	11.940037	11.576455	11.706364	11.934161	11.667846	11.890812	11.826564
ENSMUSG00000019809	11.822723	11.785388	11.857699	12.137464	12.118797	12.515298	12.495286	12.062666	12.431862	11.881611	12.131349	12.260057	11.605378	11.684120	12.255969	11.813091	11.937505	12.509780	11.441548	11.256002	11.600834	11.794876	12.036856	12.161551	12.116181	12.271298	12.555642	11.898561	12.107279	12.108248	11.817545	11.627001	11.568142	11.522868	11.714291	11.568988
ENSMUSG00000019868	12.542004	12.739883	12.440561	12.402496	12.513943	13.109088	13.085212	12.794474	13.243149	12.518200	12.593620	13.006169	12.430002	12.410978	13.141910	12.632276	12.655443	13.346874	12.360973	12.000550	12.192364	12.467384	12.876841	13.204135	12.653529	12.991282	12.899643	12.749037	12.707682	13.273548	12.635891	12.589086	12.517651	12.803539	12.722483	12.549117
ENSMUSG00000019979	12.200012	12.036927	12.298665	12.241664	12.134777	11.487955	11.824395	11.829125	11.469364	12.332317	12.126413	11.580581	12.185706	11.934465	11.506925	12.177860	12.256654	12.031721	12.139535	11.836160	12.049808	11.333253	11.462545	10.829676	11.899325	11.501801	11.443528	11.980772	11.851574	12.132821	12.060854	12.115742	12.113826	12.181207	12.125999	11.970684
ENSMUSG00000020034	8.957452	8.685256	7.881386	8.659510	9.072836	8.944602	9.207089	8.610996	9.011137	8.947980	8.500221	7.633039	8.468405	8.292967	8.446151	8.733180	8.885793	9.093758	9.272196	9.067140	8.532418	9.081632	9.795573	9.574878	9.857088	9.394358	9.552562	11.638324	11.227680	11.359814	12.438091	12.022183	12.545711	13.208134	12.822261	13.021707
ENSMUSG00000020120	10.347994	9.845914	9.803099	10.388266	10.245037	9.746404	9.438113	9.848947	9.146894	10.477333	10.355167	9.838446	10.426945	10.454528	9.817232	10.332812	10.429070	10.059550	11.512183	11.566826	11.000611	11.260441	11.237825	10.933836	11.007900	10.905705	11.076178	10.622535	10.503740	10.187372	10.167361	9.978023	10.311184	9.932247	9.829355	9.500439
ENSMUSG00000020180	17.274434	17.226658	17.736555	16.509509	17.443824	16.748981	16.489019	17.191445	16.892960	16.864762	17.168178	16.675478	17.239138	17.611382	16.667418	17.070746	17.154761	16.856318	16.961869	17.236255	17.562237	17.308488	17.012381	16.745986	16.864053	16.903443	16.808624	16.608744	16.896878	16.338714	15.863432	16.469240	16.505794	16.017658	15.995538	16.203477
ENSMUSG00000020300	10.695658	10.697134	10.614994	10.483392	10.748978	9.799145	10.662924	10.002215	9.260472	10.849538	10.918380	10.238616	10.921791	10.403429	10.586570	10.724908	11.069085	10.510786	10.634490	10.342798	10.764877	10.393078	10.473132	9.568642	11.267154	10.823820	10.113091	11.002674	11.697049	11.177632	11.984358	11.784771	11.625525	11.886533	11.751464	11.713582
ENSMUSG00000020326	14.166251	14.288566	14.362291	14.142062	14.335275	14.078623	13.756023	14.177240	14.162881	14.022107	14.304357	14.212996	14.084685	14.272856	14.079741	13.974726	14.279158	14.141220	14.383617	14.354738	14.401131	14.272111	14.389043	14.082507	14.142478	13.996055	13.809532	13.769421	13.812635	13.926940	13.788729	13.618403	13.652588	13.798531	13.916225	13.768326
ENSMUSG00000020476	14.261545	14.319267	14.157560	14.125003	14.209543	14.248811	14.106727	14.289664	14.074383	14.257641	14.325603	14.282477	14.323607	14.382983	14.338853	14.243723	14.244522	13.964511	14.271567	14.325631	14.084893	14.324503	14.214781	14.255977	14.410167	14.366549	14.572461	14.382006	14.367419	14.156646	14.054152	13.928268	13.975398	14.004458	13.710040	14.009358
ENSMUSG00000020523	12.661989	12.631373	12.422106	12.377436	12.596984	13.129787	13.086490	12.994393	13.312730	12.469609	12.597531	12.793378	12.540458	12.799776	13.086189	12.761651	12.647642	13.111792	12.618813	12.695381	12.440169	12.797557	12.891993	13.477585	12.720098	13.072079	13.428133	13.055042	13.030654	12.965410	12.559473	12.667709	12.657469	12.811172	12.675970	12.806947
ENSMUSG00000020534	14.008404	14.071330	14.344506	14.154373	14.042147	13.830386	14.035197	14.082382	13.946021	14.219676	14.235093	14.125676	14.169821	14.282226	13.998551	14.102681	14.200180	14.116832	13.621805	13.523399	13.927838	13.697449	13.578498	13.390209	13.092616	13.191753	12.798850	12.666147	12.849657	12.463434	11.753121	12.187743	11.779359	11.167182	11.603528	11.120088
ENSMUSG00000020537	13.426869	13.436186	13.497278	13.495181	13.292391	13.717361	13.305000	13.474552	13.613113	13.430292	13.505760	13.704504	13.531644	13.728496	13.641834	13.408566	13.500752	13.347600	13.550660	13.822240	13.632372	13.694281	13.436776	13.580149	13.404618	13.483969	13.683464	13.306032	13.040418	12.500535	13.135534	13.030836	13.202213	12.651092	12.892784	12.796565
ENSMUSG00000020538	14.578535	14.505043	14.270155	14.577203	14.563398	14.501108	14.421559	14.535311	14.360542	14.360800	14.502692	14.261066	14.298760	14.407308	14.574101	14.513842	14.469198	14.643029	14.805798	14.648726	14.390384	14.918718	15.093277	15.218400	15.351702	15.529870	15.407221	15.231793	15.097227	15.148042	14.999750	15.080905	15.082960	14.937436	14.810294	14.998053
ENSMUSG00000020572	13.614955	13.576681	13.419645	12.924673	13.248447	13.097982	13.171849	13.660464	13.581207	13.539511	13.817001	13.553252	13.473033	13.700766	13.642157	13.701019	13.867956	13.606133	14.191923	14.156307	13.748634	13.583953	13.623166	13.308240	13.559563	13.580501	14.102015	12.940778	13.194331	13.212833	12.168423	12.070884	11.924244	11.689932	11.341416	11.799149
ENSMUSG00000020590	10.977940	11.003322	11.266227	10.982838	11.304098	10.932755	10.840406	11.051536	10.656871	11.135366	10.980982	10.716197	11.172560	10.961939	10.560810	11.151165	11.231809	11.181250	11.518463	11.033200	11.517104	11.213162	11.201138	10.670791	11.812902	11.391743	11.257157	11.768101	11.973030	12.082547	12.186135	12.148833	12.141679	12.543728	12.166607	12.328552
ENSMUSG00000020649	16.300079	16.135601	16.463817	16.242750	16.300634	15.339371	16.014921	15.739149	15.151988	16.513767	16.391095	15.797584	16.322816	15.798353	15.604125	16.300938	16.220296	16.076561	16.264509	15.931097	16.419619	15.518715	15.442045	14.783831	16.158543	15.700434	15.116900	15.972470	16.408622	16.172751	15.960422	15.909998	15.596753	15.189247	15.312007	15.021871
ENSMUSG00000020798	7.396295	6.984131	6.756512	8.225826	6.904712	7.443294	8.667735	7.380185	8.056659	7.226903	5.814587	6.790037	7.837216	6.926045	8.247850	7.242915	6.467164	7.625465	11.292053	10.657823	10.580977	11.221380	11.570206	11.914743	11.020222	11.106320	11.555784	11.354570	10.827344	11.260922	11.366176	10.842433	10.907108	10.962218	11.198147	10.657455
ENSMUSG00000020802	13.094243	13.059965	13.300729	13.077458	13.088799	12.821307	12.863552	12.963972	12.877885	13.270988	13.185367	13.029500	13.126677	13.055828	12.939218	13.170729	13.110200	13.178223	13.457620	13.264020	13.485435	13.252151	13.172351	12.977387	13.230557	13.175398	13.301161	12.923702	12.896721	12.865698	12.842536	12.807781	12.801454	12.841876	12.733319	12.847957
ENSMUSG00000020901	7.474786	7.376787	7.579541	7.046135	6.887635	6.770059	7.911941	6.785537	7.061333	8.182360	7.870860	7.254099	7.637533	7.206332	7.056256	7.797348	7.633307	7.477975	8.707773	8.576185	8.989586	8.652521	8.448985	8.069667	9.071488	8.740790	8.558486	9.635344	9.312434	8.834885	9.662065	9.811259	9.203539	10.126422	9.157825	9.763023
ENSMUSG00000020929	14.674633	14.769721	14.835173	14.746723	14.797643	14.685416	14.946673	14.759529	14.789805	14.825387	14.798901	14.840079	14.814883	14.790498	14.882511	14.820145	14.893685	14.968827	14.532713	14.480357	14.641047	14.629856	14.638459	14.615848	14.675668	14.619464	14.597262	14.595289	14.587548	14.516786	14.081151	14.153017	14.173147	13.715374	13.744378	13.826884
ENSMUSG00000020941	11.012186	10.889549	11.009096	10.980906	11.020946	11.246519	11.213312	11.155856	11.712506	10.676350	10.838398	10.945212	10.666634	10.895465	11.631874	10.872618	10.601959	11.146903	11.047394	11.030776	10.942196	11.430177	11.588376	12.244478	10.998281	11.202490	11.753411	11.201764	11.092733	11.415686	11.542845	11.502082	12.074248	11.801319	11.953527	12.228450
ENSMUSG00000020993	12.805192	12.893026	12.929191	12.872466	12.939718	13.080707	13.154518	12.998830	13.357745	12.538598	12.886255	12.940629	12.984325	13.077683	13.048677	12.977234	13.078356	13.173544	12.496983	12.794558	12.872469	13.028876	12.681629	13.043023	12.873239	12.980348	13.528771	13.251045	13.028191	12.836976	13.123014	13.101004	13.201416	13.004842	13.161651	13.337990
ENSMUSG00000021048	14.325359	14.444230	14.708242	14.493625	14.391393	14.073765	14.053386	14.275064	14.338192	14.677653	14.588225	14.455066	14.564544	14.612541	14.300347	14.466785	14.545650	14.380471	14.450166	14.422244	14.613427	14.411424	14.328411	14.025766	14.259377	14.189349	14.203170	13.965176	13.848225	13.833256	12.934491	13.219969	12.968987	12.277771	12.569045	12.217128
ENSMUSG00000021068	11.367626	11.191987	11.569186	11.344307	11.300994	11.121008	10.762184	11.277117	11.407937	11.500027	11.484241	11.309176	11.752610	11.787743	11.120592	11.435110	11.307945	11.213373	11.050428	11.546533	11.468408	11.618722	11.195015	11.036599	11.425386	11.402837	11.346806	10.977545	10.762493	10.309058	11.135859	11.315761	11.182581	11.639129	11.450914	11.537507
ENSMUSG00000021079	13.675142	13.878061	14.041591	13.812875	13.871274	14.162243	13.977199	14.100578	14.001157	13.734453	13.809979	14.003888	13.940119	14.033166	13.960802	13.979752	14.048293	14.188173	13.634356	13.773604	13.928885	13.657632	13.622423	13.578720	12.842906	13.023708	12.851856	12.273005	12.649193	12.133630	11.398239	11.787890	11.547284	11.205287	11.683891	11.333058
ENSMUSG00000021178	15.310087	15.248122	15.473447	15.451210	15.397541	15.274468	14.904414	15.277466	15.264038	15.337756	15.447131	15.359377	15.568511	15.659852	15.086692	15.224151	15.413745	15.053261	15.223379	15.598452	15.550879	15.673161	15.338128	15.095218	15.341732	15.270121	15.237704	14.939194	14.867092	14.509737	15.159488	15.261916	15.303662	15.002611	15.001282	15.230099
ENSMUSG00000021189	11.727675	11.489722	11.744451	11.591082	11.480743	10.571593	11.296773	11.287588	10.752067	11.618057	11.554095	11.110382	11.757475	11.615577	11.099469	11.401983	11.558316	11.495640	11.554684	11.813060	11.781018	11.126170	10.997792	10.409653	10.983146	10.645389	10.143971	11.040645	11.327699	10.320644	11.751352	11.710012	11.655393	11.707414	11.792134	11.988043
ENSMUSG00000021213	12.865053	12.985221	12.694091	12.724443	12.756426	13.085938	12.930949	12.950037	13.287885	12.883355	12.830759	13.147402	12.890657	12.848182	13.262114	12.750406	12.885619	13.018435	12.649099	12.751688	12.561581	13.106910	13.013135	13.159468	13.141435	13.192304	13.256748	13.701671	13.512186	13.649743	13.765820	13.660234	13.605578	13.641209	13.487390	13.764614
ENSMUSG00000021240	11.111932	11.326673	11.272921	10.970222	11.176028	11.553124	11.330680	11.482538	11.578771	11.084358	11.230884	11.488168	11.097653	11.270122	11.599206	11.261119	11.275965	11.649484	11.052587	10.935654	10.975419	10.993340	11.333659	11.583788	11.230198	11.297372	11.463743	11.334009	11.504922	11.756683	11.756948	11.766861	11.983087	11.924593	11.912340	12.026031
ENSMUSG00000021244	13.230715	13.298777	13.413506	13.361796	13.342249	13.562910	13.614970	13.303807	13.618839	13.407086	13.433371	13.467893	13.439645	13.398779	13.886853	13.344671	13.295241	13.636630	13.202062	13.253457	13.452326	13.268209	13.185723	13.514493	13.454112	13.251272	13.349097	13.033271	13.376734	13.351976	12.858959	12.882870	12.574301	12.733049	12.920361	12.757867
ENSMUSG00000021253	10.127186	9.828692	10.168204	9.507681	9.651154	9.335305	9.215152	9.030211	8.364512	8.701597	9.082340	8.507464	9.079350	9.332822	8.880345	8.595595	8.926486	9.149127	10.995152	11.084641	10.888512	9.881405	10.031012	10.280713	8.318268	7.419523	8.792428	7.805618	7.597544	6.745573	8.457864	7.634903	8.328049	8.216070	7.874464	8.170665
ENSMUSG00000021276	12.809009	12.796684	12.845810	12.969557	12.782690	12.954885	12.660218	12.900542	13.133509	12.689777	12.885366	13.061374	12.867115	13.140032	13.107829	12.784340	12.772960	12.798525	12.677576	12.818729	12.803396	12.867470	12.654161	13.020775	12.536276	12.730907	12.473027	12.294715	12.040984	12.202093	11.737062	11.928325	12.076011	11.292676	11.545291	11.359159
ENSMUSG00000021285	6.520391	6.584012	6.886240	6.296366	6.419564	5.972890	5.823727	6.611346	6.609674	7.437139	7.281914	6.821773	6.829905	6.391599	5.811018	7.728435	7.255066	8.444304	8.658174	8.217218	8.472267	8.873729	8.493087	9.147046	8.999255	8.532744	9.329061	9.553105	8.844981	9.229109	9.189140	8.907805	8.770076	9.684154	8.748021	9.589009
ENSMUSG00000021326	14.276478	14.295002	14.130299	14.410212	14.285884	14.300608	14.353693	14.194432	14.360594	14.230741	14.271550	14.292983	14.258333	14.128523	14.482612	14.314296	14.304934	14.377445	14.321671	14.223577	14.218233	14.249576	14.372339	14.363613	14.221201	14.180141	13.958015	14.158084	14.064468	14.215500	14.028880	13.979928	13.984926	13.948570	14.029679	13.930082
